,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""linksys""
00:25:9C:98:4B:7D","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Baxter""
EC:22:80:F3:EB:EA","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""CE5CFB""
98:FC:11:E2:A6:A5","""Lab 212""
00:23:CD:18:65:9C","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Comunicaciones FP 2,4""
14:91:82:30:FD:F6"
230,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-74,-77,-79,-70,-78,-89,-74
231,"(0,2)",-66,-70,-70,-72,-75,-52,-73,-77,-76,-74,-77,-79,-70,-78,-89,-75
232,"(0,2)",-66,-70,-69,-72,-52,-72,-77,-76,-73,-77,-79,-70,-78,-89,-75,-62
233,"(0,2)",-66,-70,-69,-72,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74,-65
234,"(0,2)",-66,-70,-70,-72,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74,-64
235,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-77,-73,-77,-79,-70,-78,-89,-74,-63
236,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-77,-79,-70,-78,-89,-74,-63
237,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-75,-75,-77,-79,-71,-78,-89,-75,-64
238,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-75,-75,-77,-79,-71,-78,-89,-74,-63
239,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-75,-75,-77,-79,-71,-78,-87,-75,-63
240,"(0,2)",-66,-70,-70,-71,-52,-72,-76,-76,-75,-77,-79,-71,-78,-88,-74,-64
241,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-76,-75,-77,-79,-71,-78,-88,-74,-68
242,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-75,-75,-77,-79,-70,-78,-88,-74,-66
243,"(0,2)",-66,-70,-71,-71,-52,-72,-75,-75,-75,-77,-79,-70,-78,-88,-75,-65
244,"(0,2)",-66,-70,-71,-71,-55,-72,-75,-75,-75,-77,-79,-70,-78,-88,-76,-65
245,"(0,2)",-66,-70,-70,-71,-54,-72,-75,-76,-75,-77,-79,-70,-78,-88,-75,-64
246,"(0,2)",-66,-70,-70,-71,-54,-72,-75,-76,-75,-77,-79,-70,-78,-87,-75,-67
247,"(0,2)",-66,-70,-70,-71,-53,-72,-75,-76,-75,-77,-79,-70,-78,-87,-75,-64
248,"(0,2)",-66,-70,-71,-71,-52,-72,-75,-76,-75,-77,-79,-70,-78,-87,-74,-65
249,"(0,2)",-66,-70,-71,-71,-52,-72,-76,-76,-74,-81,-79,-70,-78,-87,-75,-64
250,"(0,2)",-66,-70,-70,-71,-52,-72,-75,-76,-75,-81,-79,-70,-78,-87,-75,-63
251,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-75,-80,-79,-70,-78,-86,-74,-63
252,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-74,-65
253,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-76,-63
254,"(0,2)",-66,-70,-70,-71,-52,-72,-77,-76,-74,-80,-79,-70,-78,-87,-76,-64
255,"(0,2)",-66,-70,-70,-71,-55,-72,-77,-77,-75,-79,-79,-70,-78,-87,-76,-63
256,"(0,2)",-66,-70,-71,-71,-54,-72,-77,-77,-74,-79,-79,-70,-78,-87,-76,-66
257,"(0,2)",-66,-70,-71,-70,-56,-72,-77,-77,-74,-79,-79,-70,-78,-87,-75,-68
258,"(0,2)",-66,-70,-71,-70,-55,-72,-77,-76,-74,-79,-79,-70,-78,-87,-75,-68
259,"(0,2)",-66,-70,-71,-70,-53,-72,-77,-76,-75,-79,-79,-70,-77,-87,-76,-66
260,"(0,2)",-66,-70,-71,-70,-53,-72,-77,-76,-75,-79,-79,-70,-77,-88,-76,-66
261,"(0,2)",-66,-70,-71,-70,-52,-72,-76,-77,-75,-79,-79,-70,-77,-88,-75,-63
262,"(0,2)",-66,-70,-71,-70,-52,-72,-77,-77,-75,-79,-79,-70,-77,-88,-75,-63
263,"(0,2)",-66,-70,-71,-70,-52,-72,-77,-77,-76,-79,-79,-70,-77,-88,-75,-63
264,"(0,2)",-66,-70,-71,-70,-55,-72,-77,-77,-75,-79,-79,-70,-77,-88,-75,-64
265,"(0,2)",-66,-70,-71,-70,-54,-72,-77,-77,-76,-79,-79,-70,-77,-88,-75,-64
266,"(0,2)",-66,-70,-71,-70,-53,-74,-77,-77,-76,-79,-79,-70,-77,-88,-75,-62
267,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-75,-78,-79,-70,-77,-88,-76,-63
268,"(0,2)",-66,-70,-71,-70,-58,-74,-78,-77,-76,-78,-79,-70,-77,-88,-75,-63
269,"(0,2)",-66,-70,-71,-70,-55,-74,-77,-77,-77,-78,-79,-70,-77,-88,-76,-65
270,"(0,2)",-66,-70,-71,-70,-53,-74,-77,-77,-77,-78,-79,-70,-77,-88,-76,-65
271,"(0,2)",-66,-70,-72,-70,-53,-74,-78,-76,-77,-78,-79,-70,-77,-88,-77,-65
272,"(0,2)",-66,-70,-71,-70,-52,-73,-78,-76,-77,-78,-79,-70,-77,-88,-78,-64
273,"(0,2)",-66,-70,-71,-70,-52,-74,-78,-77,-76,-78,-79,-70,-77,-89,-78,-62
274,"(0,2)",-66,-70,-71,-70,-52,-74,-78,-76,-74,-78,-79,-70,-77,-89,-76,-63
275,"(0,2)",-66,-70,-71,-70,-52,-73,-78,-76,-75,-78,-79,-70,-77,-89,-76,-64
276,"(0,2)",-66,-70,-71,-70,-52,-73,-79,-76,-75,-78,-79,-70,-77,-87,-77,-63
277,"(0,2)",-67,-70,-71,-70,-52,-73,-78,-76,-75,-78,-79,-70,-77,-87,-77,-64
278,"(0,2)",-67,-70,-71,-70,-52,-73,-78,-77,-75,-78,-79,-70,-77,-87,-77,-63
279,"(0,2)",-67,-70,-71,-71,-55,-74,-77,-77,-76,-78,-79,-70,-77,-87,-76,-63
280,"(0,2)",-67,-70,-71,-71,-58,-75,-76,-77,-75,-78,-79,-70,-77,-87,-76,-63
281,"(0,2)",-67,-70,-71,-70,-60,-75,-77,-77,-75,-78,-79,-70,-77,-87,-76,-64
282,"(0,2)",-67,-70,-71,-70,-61,-74,-77,-77,-76,-78,-79,-70,-77,-87,-76,-64
283,"(0,2)",-67,-70,-71,-70,-57,-73,-77,-77,-77,-78,-79,-70,-77,-87,-75,-62
284,"(0,2)",-67,-70,-71,-70,-60,-74,-78,-76,-75,-78,-79,-70,-77,-87,-75,-63
285,"(0,2)",-67,-70,-71,-70,-61,-74,-78,-77,-76,-78,-79,-70,-77,-87,-76,-65
286,"(0,2)",-67,-70,-71,-70,-56,-74,-78,-77,-76,-78,-79,-70,-77,-87,-76,-65
287,"(0,2)",-67,-70,-72,-70,-54,-74,-78,-77,-76,-78,-79,-70,-77,-88,-76,-65
288,"(0,2)",-67,-70,-72,-70,-54,-74,-77,-77,-76,-78,-79,-70,-77,-88,-75,-63
289,"(0,2)",-67,-70,-72,-70,-53,-73,-77,-77,-76,-78,-79,-70,-77,-88,-76,-66
290,"(0,2)",-67,-71,-72,-70,-52,-73,-77,-77,-77,-78,-79,-70,-77,-88,-75,-63
291,"(0,2)",-67,-71,-72,-70,-52,-73,-78,-77,-77,-78,-79,-70,-77,-88,-75,-63
292,"(0,2)",-67,-71,-72,-70,-52,-73,-78,-76,-77,-78,-79,-70,-77,-88,-75,-65
293,"(0,2)",-67,-70,-72,-70,-54,-74,-78,-76,-76,-78,-79,-70,-77,-88,-75,-64
294,"(0,2)",-67,-70,-70,-70,-53,-74,-77,-76,-76,-78,-79,-70,-77,-88,-75,-64
295,"(0,2)",-67,-70,-71,-70,-53,-74,-77,-76,-76,-78,-79,-70,-77,-88,-77,-65
296,"(0,2)",-67,-70,-71,-70,-52,-74,-77,-76,-75,-78,-79,-70,-77,-88,-77,-62
297,"(0,2)",-67,-70,-71,-70,-52,-73,-77,-76,-75,-78,-79,-70,-77,-88,-75,-64
298,"(0,2)",-67,-70,-70,-70,-52,-74,-77,-77,-74,-78,-79,-70,-77,-87,-75,-62
299,"(0,2)",-67,-70,-70,-70,-52,-74,-77,-77,-74,-78,-79,-70,-77,-87,-75,-62
300,"(0,2)",-67,-70,-70,-70,-52,-74,-77,-77,-74,-78,-79,-70,-77,-87,-76,-63
301,"(0,2)",-67,-70,-70,-70,-52,-74,-77,-77,-74,-78,-79,-70,-77,-87,-76,-64
302,"(0,2)",-67,-70,-70,-70,-52,-74,-77,-77,-74,-78,-79,-70,-77,-87,-76,-65
303,"(0,2)",-67,-70,-70,-70,-52,-73,-77,-77,-74,-78,-79,-70,-77,-87,-76,-65
304,"(0,2)",-67,-70,-70,-70,-52,-73,-78,-77,-75,-78,-79,-70,-77,-87,-76,-65
305,"(0,2)",-67,-70,-70,-70,-52,-72,-78,-76,-75,-78,-79,-70,-77,-87,-76,-63
306,"(0,2)",-67,-70,-69,-70,-52,-72,-77,-76,-75,-78,-79,-70,-77,-87,-77,-63
307,"(0,2)",-67,-70,-69,-70,-52,-72,-77,-76,-75,-78,-79,-70,-77,-87,-77,-63
308,"(0,2)",-67,-70,-69,-70,-52,-72,-77,-76,-75,-78,-79,-70,-77,-88,-76,-63
309,"(0,2)",-67,-70,-69,-70,-52,-72,-77,-76,-75,-78,-79,-70,-77,-88,-76,-64
310,"(0,2)",-67,-70,-70,-70,-52,-72,-77,-77,-75,-78,-79,-71,-77,-88,-75,-64
311,"(0,2)",-67,-70,-69,-70,-52,-72,-77,-77,-75,-78,-79,-71,-77,-88,-75,-63
312,"(0,2)",-67,-70,-69,-70,-52,-72,-76,-76,-75,-78,-79,-71,-77,-88,-74,-62
313,"(0,2)",-67,-70,-69,-70,-52,-72,-75,-76,-74,-78,-79,-71,-77,-88,-74,-65
314,"(0,2)",-66,-70,-70,-70,-52,-72,-75,-77,-75,-78,-79,-71,-77,-88,-74,-64
315,"(0,2)",-66,-70,-70,-70,-55,-72,-74,-77,-74,-78,-79,-71,-77,-88,-75,-65
316,"(0,2)",-66,-70,-70,-70,-53,-72,-76,-77,-75,-78,-79,-71,-77,-88,-76,-70
317,"(0,2)",-66,-70,-71,-70,-53,-72,-76,-77,-75,-78,-79,-71,-77,-86,-75,-67
318,"(0,2)",-66,-70,-71,-70,-52,-72,-76,-77,-75,-78,-79,-71,-77,-86,-75,-63
319,"(0,2)",-66,-70,-70,-70,-52,-72,-76,-77,-76,-78,-79,-71,-77,-86,-76,-62
320,"(0,2)",-66,-70,-70,-70,-52,-72,-77,-76,-76,-78,-79,-71,-77,-86,-77,-64
321,"(0,2)",-66,-70,-70,-70,-52,-72,-77,-76,-76,-78,-79,-71,-77,-86,-77,-65
322,"(0,2)",-66,-70,-70,-70,-60,-72,-76,-76,-76,-78,-79,-71,-77,-86,-77,-65
323,"(0,2)",-66,-70,-70,-70,-66,-72,-75,-76,-76,-78,-79,-70,-77,-86,-76,-64
324,"(0,2)",-66,-70,-70,-70,-60,-72,-75,-76,-76,-78,-79,-70,-77,-86,-77,-62
325,"(0,2)",-66,-70,-70,-70,-63,-72,-75,-76,-76,-78,-79,-70,-77,-86,-76,-62
326,"(0,2)",-66,-70,-71,-70,-60,-72,-74,-76,-76,-78,-79,-70,-77,-86,-76,-64
327,"(0,2)",-66,-70,-71,-70,-62,-72,-75,-77,-76,-78,-79,-70,-77,-87,-76,-63
328,"(0,2)",-66,-70,-70,-70,-62,-73,-76,-77,-76,-78,-79,-70,-77,-87,-76,-62
329,"(0,2)",-66,-70,-70,-70,-60,-73,-76,-77,-76,-78,-79,-70,-77,-87,-76,-64
330,"(0,2)",-66,-70,-70,-70,-56,-74,-77,-77,-76,-78,-79,-70,-77,-88,-76,-63
331,"(0,2)",-66,-70,-70,-70,-54,-74,-76,-77,-76,-78,-79,-70,-77,-88,-76,-64
332,"(0,2)",-66,-71,-71,-70,-53,-73,-76,-77,-76,-78,-79,-70,-77,-88,-77,-72
333,"(0,2)",-66,-71,-70,-70,-52,-74,-76,-77,-77,-78,-82,-70,-77,-88,-77,-68
334,"(0,2)",-66,-70,-70,-70,-52,-75,-79,-76,-77,-78,-82,-70,-77,-88,-77,-68
335,"(0,2)",-66,-70,-70,-70,-52,-75,-78,-76,-77,-78,-82,-70,-77,-88,-76,-66
336,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-76,-76,-78,-81,-70,-77,-88,-76,-66
337,"(0,2)",-66,-70,-70,-70,-52,-74,-76,-76,-77,-78,-81,-70,-77,-88,-76,-65
338,"(0,2)",-66,-70,-71,-70,-52,-73,-76,-76,-77,-78,-81,-70,-77,-87,-76,-65
339,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-76,-77,-78,-81,-70,-77,-87,-76,-65
340,"(0,2)",-66,-70,-71,-70,-52,-73,-78,-76,-77,-78,-81,-74,-77,-87,-77,-65
341,"(0,2)",-66,-70,-71,-70,-52,-73,-78,-77,-77,-78,-80,-73,-77,-87,-77,-65
342,"(0,2)",-66,-70,-71,-70,-52,-73,-78,-77,-77,-78,-80,-72,-77,-87,-77,-65
343,"(0,2)",-66,-70,-71,-70,-52,-74,-78,-77,-77,-78,-80,-72,-77,-87,-76,-65
344,"(0,2)",-66,-70,-71,-71,-52,-73,-76,-77,-77,-78,-80,-72,-77,-88,-76,-65
345,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-77,-78,-80,-72,-77,-88,-76,-63
346,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-77,-78,-81,-71,-77,-88,-76,-64
347,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-77,-78,-81,-71,-77,-88,-76,-63
348,"(0,2)",-66,-70,-71,-71,-52,-74,-78,-77,-77,-78,-81,-71,-77,-88,-75,-64
349,"(0,2)",-66,-71,-71,-71,-52,-74,-78,-76,-77,-78,-81,-71,-77,-88,-76,-64
350,"(0,2)",-66,-71,-71,-71,-52,-74,-77,-75,-76,-78,-81,-71,-77,-88,-76,-62
351,"(0,2)",-66,-70,-71,-71,-52,-73,-76,-75,-76,-78,-81,-71,-77,-89,-76,-62
352,"(0,2)",-66,-70,-71,-71,-52,-74,-76,-74,-76,-78,-81,-71,-77,-89,-75,-63
353,"(0,2)",-66,-70,-71,-71,-52,-73,-76,-75,-77,-78,-81,-71,-77,-89,-75,-63
354,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-76,-77,-78,-81,-71,-77,-89,-77,-63
355,"(0,2)",-66,-70,-71,-71,-52,-74,-76,-76,-77,-78,-81,-71,-77,-89,-77,-63
356,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-76,-77,-78,-81,-71,-77,-89,-77,-61
357,"(0,2)",-66,-70,-71,-71,-56,-74,-77,-76,-77,-78,-80,-71,-77,-89,-77,-62
358,"(0,2)",-66,-70,-70,-71,-54,-73,-77,-77,-77,-78,-80,-70,-77,-89,-77,-63
359,"(0,2)",-66,-70,-70,-71,-54,-73,-77,-77,-77,-78,-80,-70,-77,-89,-77,-62
360,"(0,2)",-66,-70,-70,-71,-53,-73,-77,-77,-77,-78,-80,-70,-77,-89,-77,-62
361,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-77,-76,-77,-80,-70,-77,-89,-77,-62
362,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-77,-76,-77,-80,-70,-77,-89,-77,-65
363,"(0,2)",-66,-70,-70,-72,-52,-76,-76,-77,-77,-77,-80,-70,-77,-89,-76,-65
364,"(0,2)",-66,-70,-70,-72,-52,-76,-77,-77,-77,-77,-80,-70,-77,-89,-76,-65
365,"(0,2)",-66,-69,-70,-72,-52,-75,-77,-77,-77,-77,-80,-70,-77,-89,-75,-65
366,"(0,2)",-66,-69,-70,-72,-52,-74,-77,-77,-77,-77,-80,-70,-77,-89,-74,-65
367,"(0,2)",-66,-70,-70,-72,-52,-74,-76,-77,-76,-77,-80,-70,-77,-89,-75,-64
368,"(0,2)",-66,-70,-70,-72,-62,-73,-76,-77,-76,-77,-80,-70,-77,-89,-76,-66
369,"(0,2)",-66,-70,-70,-72,-58,-73,-77,-77,-76,-77,-80,-71,-77,-89,-76,-64
370,"(0,2)",-66,-70,-70,-72,-56,-73,-77,-76,-77,-77,-80,-71,-77,-89,-76,-64
371,"(0,2)",-66,-70,-70,-72,-55,-73,-77,-75,-77,-77,-80,-71,-77,-89,-76,-64
372,"(0,2)",-66,-70,-70,-72,-54,-73,-77,-75,-77,-77,-82,-71,-77,-89,-76,-65
373,"(0,2)",-66,-70,-70,-72,-53,-73,-77,-76,-77,-77,-81,-71,-77,-89,-76,-64
374,"(0,2)",-66,-70,-70,-72,-52,-73,-77,-76,-77,-77,-81,-71,-77,-89,-77,-62
375,"(0,2)",-66,-70,-70,-72,-52,-74,-76,-76,-77,-77,-81,-71,-77,-89,-76,-64
376,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-76,-76,-77,-81,-70,-77,-76,-64,-79
377,"(0,2)",-66,-70,-70,-72,-52,-73,-77,-76,-75,-77,-81,-70,-77,-75,-62,-79
378,"(0,2)",-66,-70,-70,-72,-52,-74,-76,-77,-76,-77,-81,-70,-77,-75,-64,-79
379,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-76,-77,-81,-70,-77,-76,-65,-79
380,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-77,-76,-77,-81,-70,-77,-76,-65,-79
381,"(0,2)",-66,-70,-70,-71,-59,-74,-78,-77,-77,-77,-81,-70,-77,-76,-63,-79
382,"(0,2)",-66,-70,-70,-71,-57,-74,-78,-77,-77,-77,-81,-70,-77,-76,-63,-79
383,"(0,2)",-66,-70,-70,-71,-55,-74,-78,-77,-77,-77,-81,-70,-77,-76,-63,-79
384,"(0,2)",-66,-72,-70,-71,-54,-74,-77,-76,-77,-77,-81,-70,-77,-76,-64,-79
385,"(0,2)",-66,-72,-70,-71,-53,-73,-77,-76,-77,-77,-81,-70,-77,-76,-64,-79
386,"(0,2)",-66,-72,-71,-71,-52,-73,-77,-77,-77,-77,-81,-70,-77,-76,-62,-79
387,"(0,2)",-66,-72,-71,-71,-52,-73,-75,-77,-76,-77,-81,-70,-77,-76,-71,-79
388,"(0,2)",-66,-72,-71,-71,-52,-74,-75,-77,-77,-77,-81,-70,-77,-76,-68,-79
389,"(0,2)",-66,-72,-71,-70,-52,-74,-76,-76,-76,-77,-81,-70,-77,-77,-66,-79
390,"(0,2)",-66,-72,-71,-70,-52,-74,-76,-75,-76,-77,-81,-70,-77,-77,-66,-79
391,"(0,2)",-66,-72,-71,-70,-52,-74,-77,-77,-75,-77,-81,-70,-77,-77,-66,-79
392,"(0,2)",-66,-71,-72,-70,-52,-73,-76,-77,-75,-77,-81,-70,-77,-76,-64,-79
393,"(0,2)",-66,-71,-72,-70,-52,-74,-77,-77,-76,-77,-81,-70,-77,-76,-65,-79
394,"(0,2)",-66,-71,-72,-70,-52,-73,-76,-77,-76,-77,-81,-70,-77,-76,-64,-79
395,"(0,2)",-69,-71,-72,-70,-52,-73,-75,-77,-76,-77,-80,-70,-77,-75,-65,-79
396,"(0,2)",-68,-71,-72,-70,-60,-73,-76,-77,-77,-77,-80,-70,-77,-76,-65,-79
397,"(0,2)",-67,-71,-72,-70,-56,-74,-77,-77,-77,-77,-82,-70,-77,-75,-65,-79
398,"(0,2)",-67,-71,-72,-70,-57,-74,-77,-76,-77,-77,-82,-70,-77,-76,-64,-79
399,"(0,2)",-67,-71,-72,-70,-54,-74,-78,-77,-77,-77,-82,-70,-77,-76,-64,-79
400,"(0,2)",-67,-71,-72,-70,-53,-73,-78,-77,-77,-77,-82,-70,-77,-77,-64,-79
401,"(0,2)",-67,-71,-72,-70,-53,-73,-76,-77,-77,-77,-81,-70,-77,-77,-65,-79
402,"(0,2)",-67,-70,-71,-70,-56,-73,-77,-77,-76,-77,-81,-70,-77,-77,-71,-79
403,"(0,2)",-67,-70,-71,-70,-63,-73,-76,-77,-76,-77,-81,-70,-77,-77,-70,-79
404,"(0,2)",-67,-70,-71,-70,-58,-73,-76,-76,-76,-77,-80,-70,-77,-77,-69,-79
405,"(0,2)",-67,-70,-71,-70,-61,-73,-75,-76,-77,-77,-80,-70,-77,-77,-65,-79
406,"(0,2)",-67,-70,-71,-70,-57,-73,-76,-75,-77,-77,-80,-70,-77,-77,-64,-79
407,"(0,2)",-67,-70,-71,-70,-54,-73,-76,-76,-76,-77,-80,-70,-77,-76,-65,-79
408,"(0,2)",-67,-70,-71,-70,-54,-74,-76,-75,-76,-77,-80,-70,-77,-77,-64,-79
409,"(0,2)",-67,-70,-72,-70,-53,-73,-76,-75,-77,-77,-80,-70,-77,-77,-63,-79
410,"(0,2)",-67,-70,-72,-70,-52,-73,-77,-76,-77,-77,-80,-70,-77,-77,-64,-79
411,"(0,2)",-67,-70,-72,-70,-52,-74,-77,-77,-77,-77,-80,-70,-77,-77,-64,-79
412,"(0,2)",-67,-70,-72,-70,-52,-75,-77,-77,-77,-77,-80,-70,-77,-77,-64,-79
413,"(0,2)",-67,-72,-72,-70,-52,-74,-77,-77,-76,-77,-80,-70,-77,-75,-65,-79
414,"(0,2)",-66,-72,-72,-70,-52,-74,-77,-77,-76,-77,-80,-70,-77,-76,-65,-79
415,"(0,2)",-66,-71,-72,-70,-52,-74,-78,-77,-76,-77,-80,-70,-77,-75,-65,-79
416,"(0,2)",-66,-70,-72,-70,-52,-73,-78,-75,-76,-77,-80,-70,-77,-76,-63,-79
417,"(0,2)",-66,-70,-72,-70,-52,-74,-78,-75,-76,-77,-80,-70,-77,-76,-65,-79
418,"(0,2)",-66,-70,-72,-70,-52,-75,-78,-75,-76,-77,-80,-70,-77,-76,-64,-79
419,"(0,2)",-66,-70,-72,-70,-52,-74,-78,-74,-76,-77,-80,-70,-77,-76,-65,-79
420,"(0,2)",-66,-70,-72,-70,-52,-74,-77,-75,-77,-77,-80,-70,-77,-76,-65,-79
421,"(0,2)",-66,-70,-72,-70,-52,-75,-76,-75,-76,-77,-80,-70,-77,-76,-64,-79
422,"(0,2)",-66,-70,-72,-70,-52,-74,-77,-75,-76,-77,-80,-70,-77,-77,-65,-81
423,"(0,2)",-66,-70,-72,-70,-57,-74,-77,-75,-76,-77,-80,-75,-77,-77,-64,-81
424,"(0,2)",-66,-70,-71,-70,-55,-74,-77,-75,-76,-77,-80,-74,-77,-77,-63,-80
425,"(0,2)",-66,-70,-71,-70,-54,-74,-77,-74,-77,-77,-80,-73,-77,-77,-69,-80
426,"(0,2)",-66,-71,-71,-70,-53,-74,-76,-74,-76,-77,-80,-72,-77,-77,-67,-80
427,"(0,2)",-66,-71,-71,-70,-52,-74,-76,-74,-76,-77,-80,-72,-77,-77,-65,-80
428,"(0,2)",-66,-71,-71,-70,-52,-74,-77,-75,-75,-77,-80,-72,-77,-77,-65,-80
429,"(0,2)",-66,-71,-70,-70,-52,-73,-77,-75,-76,-77,-80,-72,-77,-76,-65,-80
430,"(0,2)",-66,-71,-72,-71,-55,-73,-77,-76,-77,-77,-80,-72,-77,-77,-64,-80
431,"(0,2)",-66,-71,-71,-71,-53,-73,-78,-75,-77,-77,-80,-72,-77,-77,-69,-80
432,"(0,2)",-66,-71,-71,-71,-52,-73,-78,-75,-77,-77,-80,-71,-77,-77,-67,-80
433,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-75,-77,-77,-80,-71,-77,-76,-67,-80
434,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-75,-77,-77,-80,-71,-77,-78,-64,-80
435,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-76,-77,-77,-80,-71,-77,-77,-63,-80
436,"(0,2)",-66,-71,-71,-71,-55,-73,-77,-76,-77,-77,-80,-71,-77,-77,-64,-80
437,"(0,2)",-66,-71,-71,-71,-53,-73,-77,-76,-77,-77,-83,-71,-77,-77,-65,-81
438,"(0,2)",-66,-71,-71,-71,-52,-73,-79,-76,-76,-77,-83,-71,-77,-77,-64,-81
439,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-75,-77,-83,-71,-77,-76,-65,-81
440,"(0,2)",-66,-71,-71,-71,-52,-73,-76,-76,-75,-77,-83,-71,-77,-76,-68,-80
441,"(0,2)",-66,-71,-71,-71,-52,-73,-76,-76,-75,-77,-82,-71,-77,-76,-67,-80
442,"(0,2)",-66,-71,-71,-71,-52,-73,-76,-75,-75,-77,-82,-71,-77,-76,-64,-80
443,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-75,-75,-77,-82,-71,-77,-75,-64,-80
444,"(0,2)",-66,-70,-71,-72,-52,-74,-77,-75,-76,-77,-81,-71,-77,-75,-65,-80
445,"(0,2)",-66,-70,-71,-72,-52,-74,-77,-75,-75,-77,-81,-71,-77,-76,-65,-80
446,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-75,-76,-77,-81,-71,-77,-76,-65,-80
447,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-75,-76,-77,-81,-70,-77,-76,-65,-80
448,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-75,-76,-77,-81,-70,-77,-76,-65,-80
449,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-75,-75,-77,-81,-70,-77,-76,-71,-80
450,"(0,2)",-66,-70,-70,-71,-52,-74,-77,-76,-75,-77,-81,-70,-77,-76,-68,-80
451,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-77,-76,-77,-80,-70,-77,-76,-70,-80
452,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-77,-77,-77,-80,-70,-77,-76,-64,-80
453,"(0,2)",-66,-70,-70,-71,-52,-74,-79,-77,-77,-77,-80,-70,-77,-76,-65,-80
454,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-77,-77,-76,-80,-70,-77,-76,-66,-80
455,"(0,2)",-66,-70,-71,-71,-52,-74,-78,-77,-77,-77,-80,-70,-77,-76,-66,-80
456,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-77,-77,-77,-80,-70,-77,-76,-64,-80
457,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-77,-77,-77,-80,-70,-77,-76,-69,-80
458,"(0,2)",-66,-70,-70,-70,-52,-73,-77,-77,-77,-77,-82,-70,-77,-75,-68,-80
459,"(0,2)",-66,-70,-70,-70,-52,-73,-77,-77,-77,-77,-82,-70,-77,-75,-66,-80
460,"(0,2)",-66,-70,-70,-70,-52,-73,-77,-77,-76,-77,-81,-70,-77,-75,-65,-80
461,"(0,2)",-66,-70,-70,-72,-52,-74,-76,-77,-76,-77,-81,-70,-77,-75,-65,-80
462,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-76,-77,-81,-70,-77,-75,-65,-80
463,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-76,-77,-81,-70,-77,-74,-64,-80
464,"(0,2)",-66,-70,-71,-72,-52,-74,-77,-77,-76,-78,-80,-70,-77,-74,-62,-80
465,"(0,2)",-66,-71,-71,-72,-52,-76,-77,-77,-76,-78,-80,-70,-77,-74,-63,-80
466,"(0,2)",-66,-71,-71,-72,-52,-75,-77,-77,-76,-78,-80,-70,-77,-74,-64,-79
467,"(0,2)",-66,-71,-71,-72,-52,-74,-77,-77,-76,-78,-80,-70,-77,-74,-62,-79
