,"X,Y","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab ERNC""
00:90:4C:91:00:03","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""SMA1930055648""
B0:72:BF:05:3C:3D","""linksys""
00:25:9C:98:4B:7D","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""WiFi-UdeC""
84:D4:7E:29:3E:81","""eduroam""
84:D4:7E:29:3E:82","""FabLab""
AC:84:C6:3E:EF:51","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Controlistas""
54:E6:FC:E7:FA:D2","""LCDA""
B0:48:7A:DE:14:8C","""Die231""
EC:08:6B:42:B5:4A","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Docentes FI""
0E:18:D6:CB:01:A4","""LCSE-24""
F8:E9:03:C7:2C:80","""ANDES""
00:11:95:09:C1:4A"
1576,"(1,1)",-63,-63,-63,-67,-65,-61,-89,-65,-75,-77,-61,-69,-69,-67,-65,-79,-59,-45,-65,-79,-83,-85,-81,-71
1577,"(1,1)",-65,-59,-63,-67,-67,-63,-57,-63,-75,-77,-61,-67,-67,-67,-65,-85,-75,-33,-63,-79,-85,-81,-81,-71
1578,"(1,1)",-65,-63,-63,-65,-67,-63,-57,-63,-75,-77,-59,-65,-67,-65,-65,-85,-61,-35,-67,-79,-83,-83,-81,-71
1579,"(1,1)",-65,-59,-63,-69,-65,-63,-57,-63,-79,-79,-61,-67,-67,-67,-65,-75,-63,-35,-61,-79,-73,-81,-81,-71
1580,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-63,-75,-77,-61,-67,-67,-67,-71,-91,-63,-37,-61,-81,-73,-83,-81,-69
1581,"(1,1)",-65,-61,-63,-67,-67,-63,-57,-67,-75,-77,-61,-67,-67,-67,-67,-79,-63,-35,-65,-79,-73,-85,-81,-69
1582,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-67,-73,-81,-61,-67,-67,-65,-71,-79,-63,-35,-65,-79,-83,-83,-81,-69
1583,"(1,1)",-65,-59,-63,-63,-65,-63,-57,-67,-73,-77,-61,-67,-67,-67,-73,-79,-61,-45,-61,-79,-83,-85,-85,-69
1584,"(1,1)",-65,-59,-65,-63,-69,-65,-57,-67,-71,-79,-59,-69,-67,-67,-65,-79,-63,-35,-63,-79,-83,-85,-85,-69
1585,"(1,1)",-65,-59,-61,-63,-65,-65,-57,-63,-77,-79,-61,-75,-67,-67,-73,-79,-61,-35,-61,-77,-83,-81,-85,-69
1586,"(1,1)",-65,-59,-63,-63,-61,-63,-61,-61,-75,-79,-61,-75,-67,-67,-73,-79,-61,-45,-65,-77,-83,-81,-85,-69
1587,"(1,1)",-65,-61,-63,-65,-65,-63,-55,-63,-75,-77,-61,-69,-67,-67,-73,-77,-61,-35,-65,-79,-81,-83,-85,-63
1588,"(1,1)",-65,-59,-63,-65,-65,-63,-59,-65,-73,-77,-61,-69,-67,-65,-71,-79,-61,-33,-65,-81,-85,-85,-85,-63
1589,"(1,1)",-65,-83,-61,-65,-65,-63,-57,-65,-75,-79,-61,-69,-67,-65,-67,-79,-61,-37,-61,-81,-85,-85,-85,-67
1590,"(1,1)",-63,-55,-61,-69,-65,-65,-57,-65,-75,-79,-61,-65,-69,-65,-71,-79,-63,-35,-65,-81,-85,-85,-85,-67
1591,"(1,1)",-65,-61,-65,-67,-65,-65,-57,-65,-75,-71,-61,-65,-69,-61,-67,-79,-61,-35,-65,-79,-81,-83,-85,-67
1592,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-67,-77,-79,-61,-65,-69,-67,-67,-79,-61,-35,-67,-79,-83,-83,-83,-71
1593,"(1,1)",-63,-57,-65,-67,-65,-59,-57,-63,-75,-79,-61,-67,-67,-65,-65,-79,-61,-35,-67,-75,-83,-81,-87,-71
1594,"(1,1)",-65,-61,-63,-69,-67,-63,-57,-65,-75,-73,-61,-67,-67,-65,-65,-79,-61,-85,-63,-75,-85,-81,-87,-71
1595,"(1,1)",-65,-61,-61,-63,-67,-61,-55,-65,-75,-77,-61,-67,-67,-65,-65,-79,-61,-45,-65,-75,-83,-81,-87,-63
1596,"(1,1)",-65,-61,-63,-63,-67,-63,-57,-65,-75,-75,-61,-77,-65,-69,-65,-79,-61,-45,-65,-79,-83,-81,-87,-63
1597,"(1,1)",-65,-63,-63,-63,-61,-63,-57,-65,-75,-77,-61,-69,-67,-67,-69,-79,-61,-35,-65,-79,-83,-81,-87,-67
1598,"(1,1)",-65,-61,-63,-67,-65,-61,-57,-65,-75,-75,-61,-65,-65,-65,-71,-79,-61,-35,-65,-79,-83,-83,-87,-67
1599,"(1,1)",-65,-55,-63,-65,-65,-61,-59,-67,-75,-77,-61,-65,-65,-65,-73,-77,-61,-35,-65,-79,-85,-83,-87,-67
1600,"(1,1)",-65,-57,-63,-69,-65,-63,-57,-63,-75,-77,-59,-77,-65,-67,-73,-75,-69,-35,-63,-77,-85,-83,-87,-67
1601,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-63,-75,-77,-61,-67,-69,-67,-61,-79,-61,-45,-63,-77,-85,-81,-83,-67
1602,"(1,1)",-65,-79,-65,-65,-65,-63,-57,-63,-77,-77,-61,-67,-69,-67,-67,-75,-61,-35,-63,-77,-83,-83,-83,-67
1603,"(1,1)",-65,-61,-63,-61,-63,-63,-55,-65,-75,-81,-61,-67,-69,-67,-65,-79,-61,-35,-65,-79,-83,-83,-83,-67
1604,"(1,1)",-65,-57,-63,-67,-63,-63,-57,-65,-75,-79,-61,-67,-69,-67,-73,-79,-61,-45,-61,-79,-83,-83,-81,-67
1605,"(1,1)",-65,-57,-63,-61,-65,-65,-59,-63,-75,-79,-61,-67,-65,-59,-73,-77,-61,-35,-67,-75,-81,-85,-85,-71
1606,"(1,1)",-65,-61,-63,-61,-65,-59,-55,-63,-77,-77,-59,-75,-67,-67,-73,-79,-61,-45,-61,-87,-85,-85,-85,-71
1607,"(1,1)",-65,-59,-63,-65,-63,-65,-57,-67,-75,-77,-59,-67,-67,-65,-73,-79,-61,-35,-65,-77,-85,-85,-85,-71
1608,"(1,1)",-65,-61,-63,-63,-65,-63,-57,-65,-75,-77,-61,-75,-67,-65,-73,-79,-61,-35,-61,-77,-85,-83,-81,-71
1609,"(1,1)",-65,-57,-63,-69,-59,-65,-57,-65,-75,-77,-63,-67,-67,-67,-59,-79,-61,-35,-63,-79,-83,-79,-81,-71
1610,"(1,1)",-65,-57,-63,-65,-65,-63,-57,-61,-77,-81,-61,-67,-67,-65,-65,-79,-63,-35,-65,-79,-85,-79,-81,-71
1611,"(1,1)",-63,-59,-63,-63,-75,-63,-57,-65,-75,-79,-61,-67,-65,-65,-65,-79,-61,-35,-65,-79,-85,-83,-85,-71
1612,"(1,1)",-65,-61,-63,-65,-67,-61,-57,-63,-75,-73,-61,-67,-67,-67,-63,-79,-61,-33,-65,-79,-85,-83,-85,-71
1613,"(1,1)",-65,-57,-65,-67,-65,-61,-57,-63,-77,-77,-61,-67,-67,-67,-65,-79,-63,-45,-61,-81,-83,-83,-85,-71
1614,"(1,1)",-65,-63,-65,-67,-65,-61,-57,-61,-75,-75,-61,-67,-67,-67,-65,-79,-63,-35,-65,-79,-83,-83,-85,-71
1615,"(1,1)",-65,-79,-63,-67,-65,-63,-57,-61,-75,-77,-61,-67,-67,-67,-65,-79,-71,-35,-61,-77,-83,-83,-85,-69
1616,"(1,1)",-65,-59,-65,-67,-61,-61,-57,-61,-75,-79,-61,-67,-67,-67,-71,-79,-67,-45,-61,-79,-83,-83,-85,-69
1617,"(1,1)",-65,-59,-63,-65,-63,-61,-55,-61,-75,-77,-61,-69,-67,-67,-65,-79,-61,-45,-67,-79,-85,-83,-85,-71
1618,"(1,1)",-63,-57,-61,-65,-65,-63,-57,-61,-75,-77,-61,-65,-69,-67,-73,-79,-63,-33,-65,-77,-85,-83,-85,-71
1619,"(1,1)",-63,-57,-63,-63,-65,-63,-57,-63,-75,-77,-61,-65,-69,-67,-73,-79,-61,-35,-65,-81,-85,-83,-85,-71
1620,"(1,1)",-65,-59,-61,-67,-65,-63,-57,-61,-75,-77,-59,-69,-67,-67,-71,-79,-59,-35,-65,-81,-83,-83,-85,-71
1621,"(1,1)",-65,-61,-63,-63,-65,-63,-57,-61,-75,-79,-61,-69,-67,-67,-65,-79,-61,-45,-65,-79,-83,-83,-85,-71
1622,"(1,1)",-65,-59,-63,-67,-67,-63,-55,-61,-75,-81,-61,-67,-67,-63,-67,-79,-65,-45,-61,-79,-81,-85,-85,-71
1623,"(1,1)",-65,-61,-61,-67,-63,-63,-59,-61,-75,-75,-63,-67,-67,-63,-71,-77,-61,-45,-61,-81,-81,-83,-83,-69
1624,"(1,1)",-65,-63,-63,-65,-65,-61,-57,-61,-75,-79,-63,-67,-67,-65,-71,-79,-61,-37,-61,-77,-81,-85,-87,-69
1625,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-61,-75,-79,-61,-67,-67,-67,-65,-77,-61,-45,-61,-77,-81,-81,-87,-69
1626,"(1,1)",-65,-59,-61,-61,-63,-63,-57,-65,-77,-79,-59,-69,-67,-67,-73,-77,-59,-45,-61,-79,-81,-83,-85,-69
1627,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-67,-73,-77,-61,-67,-83,-65,-65,-79,-63,-47,-67,-77,-85,-85,-85,-71
1628,"(1,1)",-65,-59,-65,-67,-59,-63,-55,-63,-77,-79,-61,-67,-69,-67,-65,-77,-63,-35,-61,-75,-85,-85,-85,-71
1629,"(1,1)",-65,-61,-61,-65,-65,-65,-69,-63,-75,-77,-61,-67,-65,-65,-65,-79,-61,-33,-67,-81,-83,-83,-85,-71
1630,"(1,1)",-63,-59,-63,-67,-65,-65,-55,-65,-75,-75,-61,-67,-67,-67,-65,-77,-61,-35,-65,-79,-83,-83,-85,-71
1631,"(1,1)",-65,-59,-63,-65,-65,-63,-59,-65,-75,-77,-61,-67,-67,-65,-65,-77,-61,-33,-65,-77,-83,-83,-85,-71
1632,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-65,-75,-77,-61,-67,-67,-65,-65,-79,-61,-35,-65,-79,-83,-83,-85,-71
1633,"(1,1)",-63,-59,-63,-65,-65,-63,-57,-63,-75,-79,-61,-69,-67,-67,-71,-79,-65,-35,-65,-79,-85,-81,-79,-71
1634,"(1,1)",-63,-63,-63,-67,-61,-63,-57,-67,-77,-77,-61,-69,-67,-67,-65,-79,-65,-45,-65,-77,-85,-85,-79,-69
1635,"(1,1)",-63,-65,-63,-67,-65,-63,-57,-65,-75,-79,-61,-81,-67,-69,-63,-79,-61,-35,-63,-81,-85,-85,-79,-69
1636,"(1,1)",-65,-59,-65,-67,-67,-65,-57,-65,-75,-77,-61,-81,-67,-67,-73,-79,-61,-35,-65,-77,-83,-85,-79,-69
1637,"(1,1)",-65,-59,-65,-69,-67,-61,-59,-65,-75,-79,-59,-65,-69,-65,-67,-77,-63,-35,-65,-79,-83,-83,-79,-71
1638,"(1,1)",-65,-59,-63,-65,-65,-65,-55,-65,-75,-77,-59,-67,-69,-65,-65,-79,-63,-47,-61,-79,-83,-83,-79,-71
1639,"(1,1)",-65,-57,-61,-61,-65,-63,-57,-63,-75,-77,-61,-67,-69,-65,-71,-79,-61,-35,-61,-79,-83,-65,-79,-71
1640,"(1,1)",-65,-63,-63,-67,-61,-61,-57,-63,-75,-73,-61,-67,-67,-65,-65,-79,-61,-35,-61,-79,-83,-85,-79,-69
1641,"(1,1)",-65,-59,-63,-63,-65,-63,-57,-63,-77,-73,-61,-65,-67,-67,-73,-79,-61,-33,-61,-81,-85,-85,-79,-69
1642,"(1,1)",-65,-59,-63,-69,-63,-63,-59,-63,-77,-73,-61,-67,-67,-65,-73,-79,-59,-35,-63,-77,-85,-85,-79,-69
1643,"(1,1)",-65,-59,-63,-65,-65,-63,-57,-65,-75,-77,-61,-67,-67,-65,-69,-79,-61,-45,-61,-77,-85,-85,-79,-69
1644,"(1,1)",-65,-59,-65,-67,-65,-63,-57,-65,-75,-79,-61,-65,-67,-65,-63,-79,-61,-35,-65,-77,-85,-85,-79,-69
1645,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-67,-77,-77,-59,-65,-67,-65,-73,-79,-63,-35,-65,-77,-83,-81,-79,-69
1646,"(1,1)",-59,-61,-63,-67,-61,-63,-57,-61,-77,-79,-59,-65,-67,-65,-73,-79,-63,-33,-65,-77,-83,-83,-79,-69
1647,"(1,1)",-65,-61,-63,-67,-65,-61,-57,-61,-77,-79,-61,-65,-69,-67,-67,-79,-59,-33,-63,-77,-83,-83,-83,-69
1648,"(1,1)",-65,-55,-63,-67,-65,-63,-57,-61,-75,-79,-75,-65,-69,-63,-75,-79,-63,-33,-65,-77,-85,-83,-81,-69
1649,"(1,1)",-65,-61,-65,-67,-63,-61,-57,-65,-75,-77,-75,-65,-69,-65,-67,-79,-63,-33,-65,-77,-83,-83,-81,-69
1650,"(1,1)",-65,-59,-63,-65,-63,-61,-57,-67,-75,-77,-61,-65,-69,-65,-65,-79,-61,-33,-65,-77,-83,-79,-85,-69
1651,"(1,1)",-65,-63,-63,-65,-67,-63,-57,-67,-77,-81,-61,-69,-69,-67,-67,-79,-63,-35,-61,-77,-83,-81,-83,-69
1652,"(1,1)",-59,-61,-63,-67,-83,-63,-55,-67,-75,-79,-59,-67,-67,-67,-71,-79,-61,-35,-63,-77,-83,-83,-83,-69
1653,"(1,1)",-65,-61,-63,-67,-67,-61,-55,-65,-75,-77,-61,-67,-67,-65,-71,-79,-63,-35,-61,-83,-81,-81,-69,-81
1654,"(1,1)",-61,-61,-63,-69,-63,-63,-57,-61,-75,-77,-61,-69,-67,-67,-73,-79,-59,-35,-61,-83,-81,-81,-69,-79
1655,"(1,1)",-61,-61,-63,-69,-63,-63,-57,-65,-75,-79,-59,-67,-69,-67,-71,-79,-59,-35,-67,-83,-81,-81,-69,-79
1656,"(1,1)",-65,-57,-61,-67,-65,-63,-55,-65,-75,-77,-61,-67,-69,-63,-71,-79,-63,-35,-67,-85,-81,-81,-69,-83
1657,"(1,1)",-65,-59,-63,-65,-65,-59,-55,-67,-75,-77,-61,-67,-69,-63,-67,-79,-73,-35,-67,-85,-81,-81,-69,-83
1658,"(1,1)",-65,-59,-63,-69,-65,-63,-55,-63,-75,-79,-61,-67,-67,-67,-73,-79,-61,-35,-67,-83,-81,-81,-69,-81
1659,"(1,1)",-65,-63,-63,-67,-65,-61,-57,-63,-75,-79,-61,-65,-67,-65,-65,-61,-35,-63,-83,-83,-81,-69,-83,-81
1660,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-65,-77,-79,-59,-65,-67,-65,-65,-61,-35,-67,-83,-81,-81,-69,-83,-81
1661,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-67,-75,-77,-61,-65,-67,-65,-63,-61,-35,-65,-83,-81,-81,-69,-83,-81
1662,"(1,1)",-65,-61,-65,-67,-65,-63,-57,-67,-75,-77,-77,-65,-67,-65,-75,-61,-33,-65,-85,-81,-85,-69,-83,-81
1663,"(1,1)",-65,-55,-61,-65,-61,-63,-57,-65,-77,-79,-61,-67,-67,-67,-67,-63,-45,-65,-85,-81,-81,-69,-83,-81
1664,"(1,1)",-65,-59,-65,-59,-67,-63,-57,-61,-77,-79,-61,-75,-67,-65,-63,-63,-45,-65,-85,-81,-81,-69,-83,-81
1665,"(1,1)",-65,-59,-65,-67,-63,-63,-57,-61,-75,-77,-61,-65,-67,-67,-73,-63,-35,-65,-83,-83,-83,-69,-83,-81
1666,"(1,1)",-63,-63,-63,-67,-65,-63,-57,-63,-75,-79,-63,-69,-67,-65,-65,-61,-47,-65,-85,-83,-83,-65,-81,-81
1667,"(1,1)",-65,-59,-63,-67,-61,-63,-57,-65,-75,-79,-61,-67,-67,-63,-65,-61,-35,-65,-85,-79,-83,-71,-81,-81
1668,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-61,-75,-73,-61,-67,-67,-65,-73,-61,-35,-61,-81,-79,-83,-71,-83,-79
1669,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-61,-75,-77,-61,-67,-67,-63,-65,-61,-33,-65,-83,-79,-83,-71,-81,-81
1670,"(1,1)",-65,-63,-63,-65,-65,-63,-57,-63,-75,-77,-59,-67,-67,-67,-65,-61,-45,-65,-83,-89,-83,-71,-81,-81
1671,"(1,1)",-65,-59,-65,-65,-65,-65,-57,-65,-75,-77,-61,-65,-67,-67,-69,-63,-47,-65,-73,-87,-83,-69,-83,-83
1672,"(1,1)",-65,-61,-65,-65,-65,-61,-57,-59,-73,-75,-59,-65,-67,-67,-65,-61,-35,-65,-83,-87,-83,-69,-77,-83
1673,"(1,1)",-65,-63,-63,-65,-65,-61,-57,-65,-73,-77,-61,-67,-67,-67,-73,-61,-35,-65,-83,-81,-85,-71,-77,-83
1674,"(1,1)",-65,-61,-63,-65,-63,-61,-57,-65,-75,-79,-61,-65,-65,-67,-65,-61,-45,-65,-83,-85,-85,-71,-77,-81
1675,"(1,1)",-63,-61,-63,-65,-65,-61,-57,-65,-75,-77,-61,-65,-67,-67,-61,-63,-35,-83,-87,-83,-89,-71,-77,-81
1676,"(1,1)",-63,-63,-63,-67,-65,-61,-57,-63,-75,-79,-61,-65,-67,-67,-65,-61,-35,-67,-87,-83,-83,-85,-83,-81
1677,"(1,1)",-63,-81,-63,-65,-65,-63,-57,-63,-75,-77,-61,-65,-67,-65,-65,-61,-33,-65,-87,-83,-83,-71,-81,-81
1678,"(1,1)",-65,-63,-63,-61,-65,-63,-57,-65,-75,-77,-61,-69,-69,-65,-65,-61,-35,-61,-87,-83,-83,-71,-81,-81
1679,"(1,1)",-65,-61,-61,-63,-63,-63,-55,-67,-75,-79,-59,-69,-69,-65,-65,-63,-45,-61,-87,-83,-83,-71,-81,-79
1680,"(1,1)",-65,-61,-63,-67,-63,-63,-75,-67,-77,-79,-61,-67,-69,-65,-65,-61,-35,-61,-87,-83,-85,-71,-81,-79
1681,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-67,-75,-81,-61,-69,-65,-67,-73,-63,-37,-61,-85,-85,-83,-71,-81,-79
1682,"(1,1)",-65,-59,-63,-65,-67,-61,-57,-63,-73,-79,-61,-67,-67,-67,-65,-63,-35,-67,-83,-79,-83,-71,-85,-79
1683,"(1,1)",-65,-61,-63,-65,-67,-63,-57,-63,-73,-79,-61,-69,-67,-65,-75,-61,-35,-67,-83,-83,-85,-71,-85,-79
1684,"(1,1)",-65,-59,-61,-67,-61,-61,-57,-63,-77,-81,-61,-69,-69,-65,-67,-61,-33,-61,-83,-83,-83,-71,-85,-79
1685,"(1,1)",-65,-65,-63,-67,-65,-61,-57,-63,-77,-79,-59,-67,-69,-73,-65,-63,-35,-65,-83,-83,-85,-71,-85,-79
1686,"(1,1)",-65,-65,-63,-67,-67,-61,-55,-65,-75,-79,-59,-67,-69,-73,-73,-61,-45,-65,-83,-83,-85,-71,-85,-79
1687,"(1,1)",-65,-59,-65,-65,-67,-61,-57,-65,-75,-77,-61,-67,-69,-65,-65,-61,-37,-63,-73,-85,-85,-69,-85,-79
1688,"(1,1)",-65,-65,-63,-65,-65,-63,-55,-65,-75,-77,-61,-67,-67,-67,-61,-61,-35,-61,-73,-85,-85,-69,-85,-79
1689,"(1,1)",-65,-59,-65,-67,-63,-63,-57,-67,-75,-79,-61,-67,-67,-67,-71,-63,-47,-61,-73,-85,-83,-65,-85,-79
1690,"(1,1)",-65,-61,-61,-63,-65,-63,-57,-67,-75,-77,-61,-67,-67,-65,-71,-63,-47,-59,-83,-83,-85,-65,-83,-79
1691,"(1,1)",-65,-65,-65,-65,-65,-59,-59,-63,-77,-79,-59,-67,-67,-65,-65,-61,-35,-61,-85,-81,-85,-71,-83,-81
1692,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-63,-75,-77,-57,-69,-67,-67,-65,-63,-35,-63,-85,-83,-85,-71,-83,-81
1693,"(1,1)",-65,-59,-63,-65,-65,-61,-57,-61,-75,-77,-61,-77,-65,-67,-73,-61,-35,-63,-85,-83,-83,-71,-81,-81
1694,"(1,1)",-65,-61,-65,-65,-65,-65,-77,-63,-77,-77,-61,-69,-67,-67,-65,-61,-65,-65,-83,-81,-85,-69,-83,-81
1695,"(1,1)",-65,-61,-63,-59,-65,-63,-57,-61,-75,-79,-61,-67,-69,-65,-63,-63,-45,-65,-83,-85,-83,-71,-83,-81
1696,"(1,1)",-65,-61,-65,-59,-65,-61,-73,-61,-77,-77,-61,-69,-69,-67,-67,-61,-45,-65,-85,-83,-85,-71,-83,-81
1697,"(1,1)",-65,-57,-63,-59,-65,-63,-57,-63,-75,-79,-61,-69,-69,-67,-65,-61,-45,-65,-81,-83,-85,-69,-83,-81
1698,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-63,-75,-79,-61,-69,-69,-63,-67,-61,-37,-67,-83,-83,-85,-69,-83,-81
1699,"(1,1)",-65,-63,-65,-65,-65,-63,-57,-67,-77,-79,-61,-69,-69,-63,-73,-63,-37,-67,-83,-83,-85,-69,-83,-83
1700,"(1,1)",-65,-61,-63,-65,-65,-65,-57,-63,-75,-77,-61,-69,-69,-63,-65,-61,-35,-65,-85,-83,-85,-71,-83,-83
1701,"(1,1)",-65,-57,-63,-65,-73,-65,-57,-63,-71,-79,-61,-69,-69,-63,-65,-79,-35,-65,-83,-83,-85,-71,-83,-81
1702,"(1,1)",-65,-61,-63,-67,-63,-65,-57,-67,-75,-79,-59,-69,-69,-63,-65,-73,-45,-67,-85,-85,-85,-71,-83,-73
1703,"(1,1)",-65,-61,-63,-67,-65,-65,-55,-67,-75,-77,-61,-69,-77,-67,-65,-61,-35,-65,-83,-85,-85,-67,-83,-73
1704,"(1,1)",-65,-59,-65,-65,-65,-65,-57,-67,-73,-79,-61,-69,-77,-67,-65,-59,-85,-65,-85,-85,-85,-71,-83,-83
1705,"(1,1)",-65,-59,-63,-65,-65,-63,-57,-67,-75,-79,-61,-67,-67,-65,-71,-81,-45,-63,-81,-83,-85,-63,-83,-83
1706,"(1,1)",-67,-61,-61,-69,-65,-63,-55,-65,-73,-81,-61,-67,-67,-67,-65,-61,-35,-67,-81,-83,-83,-71,-83,-79
1707,"(1,1)",-65,-59,-63,-67,-65,-63,-55,-63,-77,-77,-61,-67,-69,-65,-67,-63,-35,-63,-83,-83,-83,-71,-83,-79
1708,"(1,1)",-63,-63,-63,-67,-81,-63,-55,-67,-79,-79,-61,-67,-67,-67,-65,-81,-35,-61,-83,-83,-83,-71,-83,-79
1709,"(1,1)",-65,-59,-63,-65,-81,-61,-57,-59,-77,-77,-61,-75,-67,-67,-63,-63,-35,-63,-85,-81,-83,-71,-79,-79
1710,"(1,1)",-65,-61,-63,-65,-67,-61,-57,-61,-75,-79,-61,-67,-67,-65,-69,-61,-35,-65,-83,-85,-83,-71,-79,-79
1711,"(1,1)",-65,-61,-63,-67,-67,-65,-55,-63,-73,-77,-61,-67,-67,-65,-69,-63,-35,-67,-83,-81,-83,-69,-79,-79
1712,"(1,1)",-65,-59,-63,-65,-67,-65,-57,-65,-75,-77,-63,-69,-67,-65,-67,-61,-47,-67,-85,-83,-85,-69,-75,-81
1713,"(1,1)",-65,-59,-65,-65,-65,-65,-57,-67,-75,-77,-61,-67,-69,-65,-75,-61,-35,-61,-85,-83,-85,-69,-75,-83
1714,"(1,1)",-65,-65,-63,-65,-63,-63,-57,-65,-75,-77,-59,-65,-81,-67,-73,-61,-35,-65,-85,-83,-85,-69,-75,-81
1715,"(1,1)",-63,-57,-63,-65,-67,-63,-55,-65,-75,-77,-61,-65,-81,-67,-71,-65,-45,-65,-83,-75,-85,-69,-81,-81
1716,"(1,1)",-65,-63,-63,-63,-65,-65,-55,-65,-75,-77,-61,-67,-67,-65,-67,-63,-65,-65,-85,-83,-83,-69,-79,-81
1717,"(1,1)",-65,-61,-63,-63,-65,-65,-55,-63,-75,-79,-61,-69,-69,-67,-67,-61,-35,-65,-85,-85,-83,-69,-81,-81
1718,"(1,1)",-65,-59,-63,-65,-65,-65,-57,-61,-75,-77,-61,-67,-69,-67,-71,-61,-35,-65,-85,-85,-83,-69,-81,-69
1719,"(1,1)",-65,-61,-63,-61,-69,-63,-57,-61,-75,-77,-61,-65,-65,-65,-67,-57,-35,-65,-85,-81,-83,-69,-81,-73
1720,"(1,1)",-65,-61,-65,-65,-65,-61,-57,-67,-77,-63,-61,-75,-65,-65,-71,-63,-37,-65,-81,-83,-83,-69,-81,-73
1721,"(1,1)",-59,-59,-63,-67,-65,-61,-57,-67,-77,-77,-63,-75,-75,-67,-71,-61,-37,-65,-83,-83,-83,-69,-79,-73
1722,"(1,1)",-65,-61,-63,-69,-65,-61,-59,-67,-73,-77,-61,-67,-69,-63,-71,-61,-35,-63,-83,-83,-83,-69,-79,-73
1723,"(1,1)",-65,-63,-63,-69,-63,-61,-57,-63,-75,-77,-61,-77,-69,-65,-73,-81,-35,-65,-83,-83,-83,-69,-73,-73
1724,"(1,1)",-65,-63,-63,-69,-65,-65,-57,-63,-75,-77,-59,-65,-69,-67,-73,-61,-35,-65,-83,-79,-83,-69,-77,-73
1725,"(1,1)",-65,-61,-63,-69,-59,-63,-57,-63,-73,-81,-59,-67,-69,-65,-73,-61,-37,-65,-83,-83,-83,-69,-77,-73
1726,"(1,1)",-65,-63,-63,-65,-59,-63,-57,-65,-75,-77,-61,-67,-67,-67,-77,-75,-45,-67,-83,-83,-83,-71,-81,-73
1727,"(1,1)",-65,-59,-63,-67,-65,-63,-57,-67,-77,-77,-61,-69,-67,-65,-63,-61,-45,-65,-85,-83,-83,-71,-81,-87
1728,"(1,1)",-65,-59,-63,-65,-67,-65,-57,-61,-75,-77,-61,-67,-67,-67,-73,-61,-33,-63,-85,-83,-83,-71,-77,-87
1729,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-61,-75,-77,-61,-67,-67,-65,-73,-61,-35,-63,-85,-83,-83,-69,-75,-79
1730,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-61,-75,-81,-61,-67,-67,-67,-71,-61,-35,-63,-85,-83,-83,-69,-75,-79
1731,"(1,1)",-65,-61,-61,-67,-65,-65,-57,-65,-77,-77,-61,-67,-67,-67,-71,-61,-35,-65,-85,-83,-83,-69,-75,-79
1732,"(1,1)",-65,-59,-63,-67,-65,-63,-57,-65,-75,-77,-61,-67,-67,-65,-65,-61,-45,-63,-83,-83,-83,-69,-75,-79
1733,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-63,-75,-77,-61,-67,-67,-73,-67,-61,-35,-63,-83,-83,-83,-71,-77,-79
1734,"(1,1)",-65,-59,-63,-67,-67,-65,-57,-59,-75,-79,-61,-67,-67,-67,-71,-61,-35,-65,-85,-81,-81,-65,-73,-79
1735,"(1,1)",-65,-57,-63,-67,-65,-61,-57,-59,-75,-77,-61,-67,-67,-67,-59,-61,-45,-65,-85,-81,-81,-67,-73,-83
1736,"(1,1)",-65,-61,-63,-67,-67,-63,-57,-67,-75,-79,-59,-67,-67,-63,-65,-63,-35,-65,-83,-81,-81,-67,-73,-83
1737,"(1,1)",-65,-61,-63,-67,-65,-65,-57,-63,-77,-79,-61,-67,-67,-67,-67,-63,-35,-65,-83,-85,-81,-67,-81,-81
1738,"(1,1)",-65,-61,-63,-65,-65,-65,-77,-59,-75,-77,-61,-67,-67,-67,-67,-61,-45,-65,-85,-85,-81,-67,-81,-81
