,X,Y,"""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
2697,0,0,-41,-69,-59,-73,-67,-79,-71,-73,-67,-75,-77,-57,-81,-75,-81,-81,-69,-71,-85,-77,-79,-79,-81,-77,-77,-85,-85,-83
2698,0,0,-41,-69,-59,-63,-63,-79,-73,-73,-67,-75,-77,-59,-81,-77,-79,-73,-75,-69,-85,-77,-73,-79,-81,-77,-75,-85,-87,-83
2699,0,0,-41,-69,-59,-63,-63,-85,-71,-79,-67,-77,-79,-57,-85,-77,-79,-73,-73,-69,-85,-75,-79,-79,-81,-73,-77,-85,-87,-83
2700,0,0,-41,-69,-59,-65,-65,-75,-71,-77,-67,-77,-77,-57,-85,-77,-79,-75,-73,-69,-87,-75,-79,-79,-81,-77,-77,-85,-87,-79
2701,0,0,-41,-69,-59,-63,-63,-79,-71,-77,-69,-75,-85,-59,-85,-75,-79,-89,-73,-69,-85,-75,-79,-79,-81,-77,-75,-85,-87,-81
2702,0,0,-45,-69,-59,-63,-63,-79,-73,-77,-69,-75,-77,-57,-85,-79,-77,-79,-73,-69,-83,-77,-79,-79,-81,-77,-77,-75,-85,-81
2703,0,0,-45,-67,-59,-63,-61,-81,-71,-73,-67,-75,-77,-57,-85,-75,-81,-79,-71,-67,-83,-77,-79,-81,-81,-77,-77,-73,-85,-81
2704,0,0,-39,-69,-59,-63,-63,-71,-71,-73,-67,-75,-77,-57,-85,-75,-81,-79,-73,-69,-85,-77,-79,-79,-81,-79,-77,-73,-85,-81
2705,0,0,-41,-69,-59,-63,-67,-77,-73,-77,-67,-75,-79,-57,-85,-71,-79,-79,-75,-69,-85,-75,-77,-79,-81,-77,-75,-71,-81,-81
2706,0,0,-45,-69,-59,-63,-85,-75,-71,-77,-69,-75,-77,-57,-85,-71,-81,-77,-71,-71,-85,-77,-79,-79,-81,-77,-75,-71,-85,-81
2707,0,0,-45,-69,-59,-65,-65,-75,-71,-75,-67,-75,-79,-57,-85,-75,-79,-79,-71,-69,-85,-77,-79,-79,-81,-77,-75,-71,-85,-81
2708,0,0,-45,-69,-59,-65,-65,-79,-75,-77,-67,-75,-77,-57,-83,-75,-79,-79,-67,-69,-85,-77,-79,-87,-81,-77,-75,-71,-85,-85
2709,0,0,-47,-71,-59,-65,-65,-79,-71,-73,-69,-75,-79,-57,-83,-77,-79,-79,-67,-65,-85,-75,-79,-79,-81,-77,-77,-79,-81,-83
2710,0,0,-45,-69,-59,-63,-63,-77,-71,-71,-67,-75,-79,-59,-83,-77,-81,-77,-75,-71,-85,-77,-79,-79,-81,-77,-75,-79,-81,-81
2711,0,0,-45,-69,-59,-63,-65,-77,-73,-77,-67,-75,-79,-55,-83,-75,-81,-79,-73,-69,-85,-75,-77,-71,-83,-77,-75,-77,-81,-81
2712,0,0,-45,-69,-59,-63,-67,-73,-71,-75,-67,-77,-77,-59,-83,-73,-79,-81,-75,-69,-85,-75,-79,-71,-83,-77,-77,-71,-87,-85
2713,0,0,-47,-75,-59,-65,-65,-77,-71,-73,-67,-75,-79,-59,-83,-75,-79,-79,-75,-71,-85,-73,-79,-85,-83,-77,-75,-71,-87,-85
2714,0,0,-41,-67,-59,-57,-65,-79,-71,-73,-67,-75,-79,-57,-85,-75,-79,-79,-67,-69,-87,-73,-79,-87,-83,-77,-75,-75,-85,-85
2715,0,0,-45,-67,-61,-63,-65,-77,-71,-75,-67,-75,-77,-57,-85,-75,-79,-79,-67,-67,-85,-73,-79,-79,-83,-75,-75,-75,-81,-85
2716,0,0,-45,-69,-59,-63,-65,-77,-71,-77,-67,-75,-81,-59,-81,-73,-81,-79,-71,-69,-85,-77,-79,-79,-83,-79,-75,-75,-81,-85
2717,0,0,-47,-69,-59,-63,-63,-77,-71,-73,-69,-75,-81,-57,-81,-75,-77,-79,-71,-73,-81,-77,-79,-79,-83,-79,-75,-75,-85,-83
2718,0,0,-45,-67,-59,-63,-65,-77,-71,-77,-67,-75,-77,-57,-83,-75,-79,-81,-69,-71,-85,-77,-77,-85,-83,-79,-75,-75,-83,-83
2719,0,0,-45,-69,-59,-63,-65,-79,-71,-79,-67,-75,-77,-57,-83,-77,-81,-81,-69,-71,-83,-77,-79,-83,-83,-77,-77,-71,-83,-83
2720,0,0,-45,-67,-59,-63,-65,-79,-71,-73,-67,-75,-77,-57,-87,-85,-79,-73,-69,-69,-85,-75,-79,-81,-81,-77,-75,-81,-83,-83
2721,0,0,-45,-69,-59,-63,-65,-79,-73,-75,-69,-75,-79,-59,-83,-75,-79,-79,-75,-69,-87,-77,-79,-81,-83,-77,-77,-81,-87,-83
2722,0,0,-47,-69,-59,-63,-65,-79,-63,-73,-67,-75,-79,-59,-85,-73,-75,-77,-71,-67,-87,-77,-79,-79,-81,-77,-77,-81,-81,-83
2723,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-85,-75,-79,-79,-69,-71,-85,-77,-79,-79,-83,-77,-75,-81,-81,-83
2724,0,0,-45,-69,-59,-63,-65,-79,-73,-71,-69,-75,-77,-57,-85,-75,-79,-81,-69,-69,-87,-75,-79,-79,-83,-77,-75,-81,-85,-83
2725,0,0,-45,-69,-59,-65,-65,-79,-71,-73,-67,-77,-79,-59,-85,-77,-79,-75,-73,-69,-85,-77,-79,-85,-83,-77,-75,-81,-87,-85
2726,0,0,-47,-67,-59,-63,-67,-79,-67,-73,-67,-75,-79,-57,-85,-75,-77,-75,-73,-71,-85,-77,-77,-77,-83,-77,-75,-77,-85,-85
2727,0,0,-43,-69,-59,-63,-65,-87,-73,-77,-69,-75,-75,-57,-85,-77,-79,-77,-73,-69,-85,-77,-79,-83,-83,-77,-75,-77,-85,-85
2728,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-69,-75,-79,-57,-85,-75,-79,-77,-73,-71,-85,-77,-79,-79,-83,-77,-75,-81,-85,-85
2729,0,0,-41,-69,-59,-63,-65,-85,-73,-77,-67,-75,-75,-59,-83,-73,-81,-79,-73,-71,-85,-75,-79,-79,-77,-79,-75,-81,-83,-85
2730,0,0,-45,-69,-59,-63,-67,-75,-73,-79,-67,-75,-77,-59,-83,-75,-79,-79,-73,-69,-85,-75,-79,-89,-77,-77,-75,-81,-83,-85
2731,0,0,-39,-65,-69,-63,-65,-79,-71,-73,-67,-77,-75,-59,-85,-73,-79,-75,-71,-71,-83,-77,-77,-77,-77,-79,-75,-81,-85,-83
2732,0,0,-41,-67,-59,-63,-65,-71,-71,-75,-67,-75,-79,-57,-85,-75,-81,-77,-73,-71,-87,-75,-79,-69,-83,-77,-77,-81,-85,-83
2733,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-67,-77,-75,-57,-83,-75,-77,-77,-73,-71,-85,-75,-79,-79,-83,-77,-75,-81,-81,-83
2734,0,0,-45,-71,-59,-63,-65,-77,-73,-77,-67,-77,-83,-57,-83,-77,-79,-77,-71,-69,-81,-75,-77,-79,-83,-77,-75,-75,-83,-83
2735,0,0,-41,-71,-59,-63,-65,-79,-73,-73,-65,-77,-79,-57,-83,-75,-79,-73,-67,-67,-85,-77,-77,-87,-83,-75,-75,-75,-83,-83
2736,0,0,-41,-69,-59,-63,-65,-69,-71,-73,-67,-75,-79,-57,-71,-77,-79,-77,-73,-71,-87,-75,-77,-87,-81,-75,-75,-75,-83,-85
2737,0,0,-45,-69,-59,-75,-67,-79,-65,-79,-67,-75,-79,-57,-83,-75,-79,-77,-73,-71,-87,-75,-77,-83,-81,-75,-75,-75,-83,-83
2738,0,0,-39,-69,-61,-63,-63,-79,-71,-79,-67,-75,-79,-57,-85,-75,-79,-79,-73,-71,-87,-75,-77,-81,-81,-77,-77,-75,-85,-83
2739,0,0,-45,-67,-61,-63,-67,-79,-71,-77,-67,-75,-79,-87,-83,-73,-79,-79,-75,-69,-85,-77,-79,-79,-81,-77,-75,-75,-85,-83
2740,0,0,-45,-71,-59,-63,-65,-79,-73,-79,-67,-73,-79,-57,-83,-77,-79,-79,-75,-69,-83,-77,-79,-71,-81,-77,-77,-75,-87,-87
2741,0,0,-45,-69,-59,-63,-65,-69,-73,-77,-67,-73,-75,-57,-79,-67,-71,-79,-73,-71,-83,-77,-79,-71,-79,-77,-77,-75,-87,-87
2742,0,0,-45,-69,-59,-65,-65,-81,-73,-79,-67,-77,-73,-57,-83,-73,-79,-77,-71,-71,-87,-77,-79,-81,-79,-77,-77,-75,-87,-87
2743,0,0,-45,-69,-59,-63,-63,-71,-71,-71,-67,-75,-73,-57,-83,-75,-79,-77,-71,-69,-85,-77,-77,-83,-79,-77,-77,-75,-83,-87
2744,0,0,-45,-69,-59,-63,-73,-79,-71,-79,-65,-83,-77,-57,-83,-75,-79,-81,-71,-71,-85,-77,-77,-79,-79,-77,-75,-75,-83,-87
2745,0,0,-45,-67,-59,-63,-63,-79,-71,-77,-67,-75,-79,-59,-83,-71,-77,-77,-75,-69,-85,-77,-77,-85,-81,-77,-77,-75,-83,-87
2746,0,0,-41,-69,-61,-65,-79,-81,-71,-73,-67,-75,-79,-57,-85,-75,-75,-79,-71,-69,-85,-77,-77,-81,-81,-77,-77,-75,-83,-87
2747,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-79,-57,-85,-75,-77,-73,-71,-69,-85,-77,-79,-85,-81,-77,-75,-75,-85,-87
2748,0,0,-47,-69,-59,-63,-65,-79,-71,-83,-67,-75,-79,-57,-85,-75,-75,-73,-71,-71,-85,-77,-79,-83,-83,-77,-77,-75,-85,-87
2749,0,0,-41,-69,-59,-65,-65,-79,-71,-75,-67,-77,-79,-57,-85,-75,-79,-81,-71,-71,-83,-77,-79,-83,-83,-77,-77,-75,-85,-87
2750,0,0,-45,-71,-59,-63,-65,-79,-71,-69,-67,-75,-77,-57,-85,-73,-77,-81,-71,-71,-83,-75,-77,-87,-83,-77,-77,-71,-85,-85
2751,0,0,-47,-71,-59,-63,-65,-75,-71,-73,-67,-75,-79,-55,-85,-77,-79,-77,-71,-69,-85,-77,-79,-87,-81,-77,-75,-71,-85,-85
2752,0,0,-45,-65,-59,-63,-65,-79,-71,-73,-67,-77,-73,-57,-83,-75,-79,-77,-71,-69,-85,-75,-77,-85,-81,-77,-77,-71,-85,-85
2753,0,0,-45,-69,-59,-63,-65,-75,-71,-71,-67,-75,-77,-57,-83,-75,-79,-79,-75,-69,-83,-75,-79,-85,-79,-77,-77,-71,-85,-85
2754,0,0,-39,-71,-59,-63,-65,-79,-73,-77,-65,-75,-75,-57,-85,-73,-79,-71,-73,-69,-87,-77,-77,-79,-79,-79,-77,-71,-85,-81
2755,0,0,-39,-69,-59,-61,-65,-79,-73,-73,-67,-75,-75,-59,-85,-77,-79,-71,-71,-69,-87,-77,-77,-79,-81,-79,-77,-71,-87,-81
2756,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-67,-75,-75,-57,-83,-75,-79,-79,-65,-69,-85,-75,-79,-81,-81,-79,-77,-75,-79,-85
2757,0,0,-47,-67,-59,-63,-65,-75,-71,-75,-69,-75,-77,-57,-85,-75,-79,-79,-73,-67,-85,-77,-77,-85,-81,-79,-77,-75,-87,-83
2758,0,0,-41,-69,-61,-65,-67,-79,-71,-77,-69,-75,-77,-59,-77,-75,-79,-79,-73,-67,-87,-83,-79,-81,-81,-79,-75,-75,-87,-83
2759,0,0,-41,-69,-61,-65,-65,-79,-73,-77,-69,-75,-81,-57,-83,-75,-79,-79,-73,-69,-87,-75,-79,-77,-81,-79,-75,-79,-87,-83
2760,0,0,-45,-69,-59,-63,-65,-79,-73,-71,-67,-75,-77,-57,-83,-75,-73,-75,-67,-69,-87,-75,-77,-87,-81,-79,-77,-79,-87,-85
2761,0,0,-43,-69,-59,-65,-65,-73,-73,-71,-67,-75,-77,-85,-83,-75,-79,-75,-71,-69,-83,-75,-77,-81,-81,-77,-77,-79,-85,-85
2762,0,0,-45,-71,-59,-63,-63,-77,-73,-71,-67,-75,-77,-57,-83,-77,-81,-79,-73,-71,-83,-77,-77,-83,-81,-77,-75,-71,-85,-83
2763,0,0,-41,-69,-59,-63,-61,-79,-73,-77,-67,-77,-77,-55,-83,-75,-81,-77,-71,-71,-89,-77,-77,-79,-81,-77,-75,-71,-85,-85
2764,0,0,-45,-69,-59,-63,-63,-79,-73,-71,-67,-75,-75,-59,-71,-73,-81,-81,-69,-69,-89,-77,-75,-85,-81,-77,-77,-81,-87,-85
2765,0,0,-45,-69,-59,-65,-65,-71,-71,-71,-67,-75,-77,-55,-83,-75,-75,-79,-69,-67,-73,-75,-77,-85,-81,-77,-77,-75,-87,-85
2766,0,0,-45,-67,-59,-63,-65,-79,-71,-73,-67,-77,-79,-59,-83,-75,-81,-79,-71,-71,-85,-75,-77,-79,-81,-77,-77,-67,-87,-85
2767,0,0,-47,-69,-59,-73,-63,-79,-65,-73,-67,-75,-77,-57,-83,-75,-77,-81,-67,-69,-85,-75,-79,-83,-79,-77,-75,-67,-87,-83
2768,0,0,-39,-69,-59,-63,-65,-79,-71,-77,-69,-75,-77,-57,-83,-75,-79,-73,-71,-67,-85,-75,-77,-83,-79,-77,-75,-67,-87,-83
2769,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-69,-75,-77,-57,-83,-75,-81,-79,-71,-71,-83,-77,-79,-85,-79,-77,-75,-75,-87,-83
2770,0,0,-43,-69,-59,-63,-65,-69,-71,-73,-67,-75,-75,-57,-83,-83,-81,-79,-71,-71,-71,-77,-77,-73,-79,-77,-75,-75,-89,-85
2771,0,0,-45,-69,-59,-63,-65,-79,-73,-73,-67,-75,-79,-57,-83,-75,-79,-79,-71,-71,-85,-75,-77,-85,-83,-77,-77,-75,-89,-85
2772,0,0,-47,-69,-59,-63,-65,-79,-71,-77,-65,-75,-79,-57,-85,-75,-79,-79,-73,-71,-85,-75,-77,-85,-83,-77,-75,-75,-89,-85
2773,0,0,-45,-69,-85,-63,-65,-85,-71,-77,-67,-75,-77,-59,-83,-75,-79,-79,-73,-71,-81,-77,-77,-79,-83,-77,-77,-81,-89,-85
2774,0,0,-45,-69,-59,-63,-63,-85,-71,-73,-67,-77,-75,-59,-83,-75,-79,-79,-69,-67,-81,-77,-75,-77,-79,-77,-77,-81,-89,-85
2775,0,0,-43,-67,-59,-63,-65,-79,-71,-77,-67,-77,-79,-57,-81,-77,-81,-79,-75,-69,-85,-77,-77,-77,-79,-77,-77,-81,-87,-85
2776,0,0,-47,-69,-59,-63,-71,-79,-71,-75,-67,-77,-79,-59,-83,-75,-79,-79,-75,-69,-85,-75,-77,-77,-79,-77,-75,-81,-87,-85
2777,0,0,-45,-69,-59,-63,-65,-79,-71,-73,-67,-75,-79,-55,-83,-85,-75,-75,-67,-67,-87,-75,-77,-79,-79,-77,-75,-81,-87,-85
2778,0,0,-47,-69,-59,-63,-63,-79,-73,-75,-67,-75,-77,-57,-83,-73,-81,-81,-67,-69,-83,-77,-79,-85,-81,-77,-75,-75,-87,-85
2779,0,0,-47,-69,-59,-63,-65,-79,-71,-75,-67,-77,-77,-59,-83,-73,-81,-77,-77,-69,-83,-77,-79,-85,-81,-77,-77,-75,-87,-83
2780,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-75,-77,-57,-83,-73,-79,-77,-77,-71,-85,-77,-77,-69,-81,-77,-77,-75,-85,-83
2781,0,0,-41,-69,-61,-63,-67,-77,-71,-75,-67,-73,-73,-57,-83,-75,-81,-81,-77,-69,-71,-77,-79,-79,-81,-77,-77,-75,-85,-81
2782,0,0,-41,-69,-59,-63,-63,-79,-71,-71,-67,-75,-73,-59,-83,-71,-81,-81,-71,-69,-85,-77,-79,-77,-83,-77,-75,-75,-85,-81
2783,0,0,-41,-69,-59,-65,-65,-79,-73,-77,-67,-77,-79,-57,-83,-73,-81,-77,-71,-75,-87,-75,-79,-77,-83,-77,-77,-75,-85,-81
2784,0,0,-43,-69,-59,-63,-65,-77,-71,-77,-67,-77,-79,-59,-83,-75,-81,-81,-71,-69,-87,-77,-79,-79,-81,-77,-77,-75,-85,-81
2785,0,0,-41,-69,-61,-63,-65,-79,-73,-73,-67,-75,-79,-57,-83,-75,-81,-79,-71,-69,-81,-77,-69,-79,-77,-77,-75,-75,-85,-81
2786,0,0,-45,-67,-61,-63,-63,-81,-67,-73,-67,-77,-77,-57,-83,-75,-81,-79,-71,-69,-85,-77,-75,-83,-81,-77,-75,-75,-85,-83
2787,0,0,-45,-69,-59,-63,-63,-81,-67,-77,-67,-75,-79,-57,-83,-75,-81,-73,-75,-69,-85,-77,-77,-87,-81,-75,-75,-75,-85,-85
2788,0,0,-41,-69,-59,-63,-65,-81,-71,-73,-67,-75,-79,-57,-85,-75,-81,-79,-73,-69,-85,-75,-79,-87,-81,-77,-75,-75,-85,-85
2789,0,0,-45,-67,-59,-63,-65,-79,-73,-79,-67,-77,-79,-59,-85,-77,-79,-79,-73,-71,-87,-75,-79,-81,-81,-77,-77,-75,-87,-85
2790,0,0,-41,-67,-59,-63,-65,-81,-71,-75,-67,-69,-79,-57,-85,-77,-79,-73,-73,-73,-85,-75,-77,-83,-81,-77,-75,-75,-87,-85
2791,0,0,-41,-69,-59,-63,-65,-79,-65,-73,-67,-69,-77,-57,-85,-73,-79,-79,-73,-69,-87,-75,-77,-79,-81,-77,-75,-71,-87,-85
2792,0,0,-47,-71,-59,-63,-63,-79,-73,-73,-67,-75,-79,-57,-85,-83,-79,-75,-71,-71,-85,-75,-77,-85,-77,-77,-75,-71,-85,-85
2793,0,0,-45,-67,-59,-65,-65,-79,-71,-73,-69,-77,-77,-59,-87,-73,-77,-79,-71,-69,-85,-77,-79,-85,-79,-75,-75,-75,-83,-83
2794,0,0,-45,-71,-59,-63,-65,-77,-73,-77,-67,-75,-77,-57,-87,-75,-81,-79,-71,-69,-85,-77,-79,-79,-79,-75,-77,-75,-87,-83
2795,0,0,-45,-69,-59,-63,-67,-79,-73,-75,-67,-77,-77,-57,-83,-73,-77,-77,-71,-65,-87,-77,-77,-77,-79,-75,-75,-73,-87,-83
2796,0,0,-45,-69,-59,-63,-65,-79,-69,-73,-67,-77,-79,-57,-83,-75,-79,-79,-71,-69,-71,-77,-79,-77,-81,-77,-75,-81,-87,-83
2797,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-67,-77,-79,-59,-83,-75,-79,-71,-67,-69,-83,-77,-79,-85,-81,-77,-75,-81,-87,-83
2798,0,0,-45,-69,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-83,-73,-81,-71,-73,-69,-83,-77,-79,-85,-83,-77,-77,-81,-81,-83
2799,0,0,-45,-71,-59,-65,-65,-73,-73,-77,-67,-77,-79,-57,-85,-87,-79,-81,-73,-67,-83,-75,-79,-79,-83,-77,-77,-71,-87,-83
2800,0,0,-41,-71,-59,-71,-65,-81,-73,-75,-67,-75,-79,-59,-85,-75,-79,-81,-75,-85,-83,-75,-79,-79,-83,-77,-75,-73,-87,-83
2801,0,0,-41,-69,-61,-63,-65,-75,-71,-75,-67,-77,-79,-55,-83,-77,-79,-75,-75,-67,-83,-77,-79,-85,-83,-77,-75,-73,-87,-83
2802,0,0,-41,-69,-59,-63,-65,-81,-73,-75,-67,-77,-79,-57,-83,-73,-79,-81,-73,-69,-85,-77,-77,-79,-83,-77,-77,-73,-87,-83
2803,0,0,-45,-69,-59,-63,-67,-79,-71,-77,-67,-75,-77,-57,-83,-75,-77,-79,-73,-69,-85,-77,-75,-79,-83,-77,-77,-73,-83,-85
2804,0,0,-43,-69,-59,-63,-67,-79,-71,-77,-67,-75,-81,-59,-83,-75,-79,-71,-71,-67,-85,-75,-79,-77,-83,-77,-75,-81,-83,-85
2805,0,0,-43,-69,-59,-63,-63,-79,-73,-73,-67,-75,-81,-59,-83,-77,-79,-71,-69,-71,-83,-75,-79,-77,-81,-77,-75,-81,-83,-85
2806,0,0,-45,-69,-59,-63,-65,-79,-69,-73,-69,-75,-77,-59,-83,-75,-79,-81,-69,-71,-85,-75,-79,-85,-81,-77,-77,-81,-83,-85
2807,0,0,-45,-71,-59,-63,-65,-79,-71,-77,-67,-75,-79,-57,-83,-75,-75,-79,-73,-69,-85,-77,-79,-79,-81,-77,-77,-81,-83,-81
2808,0,0,-47,-69,-61,-63,-65,-79,-71,-73,-67,-75,-79,-55,-83,-77,-77,-79,-69,-71,-85,-75,-77,-79,-77,-77,-77,-73,-83,-81
2809,0,0,-39,-69,-59,-63,-63,-79,-71,-73,-67,-75,-77,-57,-83,-77,-79,-81,-69,-69,-85,-77,-73,-79,-77,-77,-75,-73,-83,-81
2810,0,0,-45,-69,-59,-63,-65,-79,-73,-73,-67,-75,-79,-59,-83,-75,-77,-81,-69,-71,-85,-77,-79,-79,-77,-77,-75,-81,-83,-85
2811,0,0,-41,-71,-59,-63,-65,-79,-73,-75,-67,-75,-79,-59,-81,-77,-81,-77,-69,-67,-85,-73,-79,-85,-77,-77,-75,-75,-83,-85
2812,0,0,-41,-69,-59,-61,-65,-79,-71,-71,-69,-75,-77,-57,-81,-75,-75,-79,-71,-69,-85,-75,-79,-85,-77,-77,-77,-75,-83,-85
2813,0,0,-45,-69,-59,-63,-67,-79,-71,-73,-67,-77,-77,-57,-81,-73,-81,-79,-71,-69,-87,-77,-79,-85,-77,-77,-77,-75,-87,-85
2814,0,0,-47,-71,-61,-63,-63,-77,-65,-77,-67,-77,-79,-57,-85,-75,-79,-79,-71,-69,-85,-77,-73,-77,-81,-77,-77,-71,-87,-83
2815,0,0,-47,-67,-59,-63,-65,-79,-73,-73,-69,-75,-77,-59,-81,-77,-79,-75,-71,-69,-83,-77,-79,-79,-81,-77,-75,-71,-85,-83
2816,0,0,-45,-69,-59,-63,-65,-79,-73,-73,-69,-75,-79,-57,-81,-75,-79,-75,-71,-67,-83,-75,-79,-85,-81,-77,-77,-71,-85,-87
2817,0,0,-45,-69,-59,-65,-65,-79,-71,-73,-69,-67,-79,-57,-87,-73,-81,-79,-67,-69,-85,-77,-79,-83,-77,-77,-77,-79,-85,-87
2818,0,0,-47,-69,-59,-63,-67,-79,-71,-75,-67,-75,-77,-57,-83,-73,-79,-75,-69,-69,-85,-75,-71,-83,-77,-77,-75,-79,-85,-87
2819,0,0,-47,-71,-59,-65,-65,-79,-73,-73,-67,-75,-77,-57,-79,-75,-79,-79,-75,-71,-85,-75,-79,-79,-77,-77,-77,-79,-85,-87
2820,0,0,-45,-67,-59,-63,-63,-77,-73,-73,-67,-75,-79,-57,-85,-73,-77,-77,-75,-65,-83,-77,-79,-79,-77,-77,-75,-79,-85,-87
2821,0,0,-45,-67,-59,-63,-65,-77,-71,-73,-67,-75,-85,-59,-85,-75,-79,-79,-75,-71,-83,-75,-79,-71,-77,-77,-77,-79,-87,-83
2822,0,0,-43,-69,-59,-61,-65,-79,-71,-77,-67,-75,-79,-57,-83,-75,-79,-79,-69,-67,-85,-69,-79,-77,-77,-77,-77,-79,-87,-83
2823,0,0,-45,-69,-59,-63,-67,-79,-73,-77,-67,-75,-77,-57,-79,-75,-79,-79,-69,-69,-83,-69,-79,-85,-77,-77,-77,-79,-87,-83
2824,0,0,-45,-71,-59,-63,-65,-79,-71,-77,-67,-75,-71,-57,-85,-75,-83,-81,-69,-67,-83,-77,-77,-81,-77,-77,-77,-79,-87,-87
2825,0,0,-45,-71,-59,-65,-65,-79,-71,-73,-67,-77,-79,-57,-85,-75,-81,-79,-69,-67,-83,-75,-79,-79,-77,-79,-75,-79,-85,-87
2826,0,0,-41,-79,-61,-63,-67,-79,-71,-73,-69,-75,-79,-59,-83,-77,-81,-79,-71,-69,-83,-77,-79,-77,-77,-79,-77,-79,-85,-87
2827,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-81,-57,-79,-75,-79,-79,-75,-69,-83,-77,-77,-85,-81,-77,-77,-79,-85,-83
2828,0,0,-45,-71,-59,-63,-65,-77,-65,-75,-67,-77,-77,-57,-83,-75,-81,-79,-75,-69,-85,-75,-79,-79,-83,-77,-75,-79,-85,-83
2829,0,0,-41,-69,-59,-63,-65,-79,-71,-73,-67,-75,-77,-57,-83,-75,-77,-81,-75,-69,-85,-77,-79,-83,-83,-77,-77,-79,-85,-83
2830,0,0,-45,-69,-59,-63,-65,-77,-71,-77,-67,-73,-79,-57,-83,-75,-79,-81,-69,-69,-85,-77,-79,-79,-81,-77,-77,-79,-83,-83
2831,0,0,-39,-69,-59,-63,-65,-71,-71,-79,-65,-73,-79,-57,-83,-77,-79,-81,-69,-69,-87,-75,-79,-79,-81,-77,-77,-73,-85,-87
2832,0,0,-45,-71,-59,-63,-63,-77,-71,-79,-65,-75,-79,-57,-83,-73,-81,-77,-73,-69,-85,-77,-79,-75,-83,-77,-75,-79,-87,-87
2833,0,0,-43,-69,-61,-63,-65,-79,-71,-75,-67,-75,-79,-57,-85,-75,-77,-77,-73,-69,-85,-77,-79,-79,-81,-77,-75,-79,-85,-81
2834,0,0,-45,-69,-59,-61,-63,-75,-73,-71,-79,-75,-77,-57,-83,-73,-79,-77,-73,-69,-83,-77,-77,-79,-81,-77,-75,-79,-87,-83
2835,0,0,-41,-69,-59,-63,-65,-79,-71,-77,-67,-75,-81,-55,-79,-75,-75,-75,-73,-71,-85,-77,-77,-79,-81,-77,-77,-79,-87,-83
2836,0,0,-45,-71,-59,-63,-65,-77,-71,-79,-67,-75,-77,-57,-85,-75,-79,-77,-75,-71,-85,-75,-79,-79,-81,-79,-75,-79,-87,-83
2837,0,0,-47,-69,-59,-63,-67,-77,-73,-73,-67,-75,-79,-59,-85,-75,-81,-69,-65,-71,-87,-77,-79,-77,-81,-77,-77,-79,-87,-83
2838,0,0,-43,-71,-59,-63,-67,-81,-73,-77,-67,-75,-79,-57,-73,-77,-79,-81,-77,-71,-87,-77,-79,-87,-81,-77,-77,-79,-85,-83
2839,0,0,-45,-71,-59,-63,-65,-79,-65,-71,-67,-75,-79,-57,-85,-75,-79,-81,-77,-69,-85,-77,-77,-87,-81,-77,-77,-79,-85,-83
2840,0,0,-45,-69,-59,-65,-65,-77,-71,-75,-67,-75,-79,-57,-85,-75,-77,-79,-73,-69,-85,-75,-73,-79,-81,-77,-75,-79,-85,-83
2841,0,0,-39,-69,-59,-61,-63,-77,-73,-73,-65,-75,-79,-57,-83,-75,-79,-73,-73,-71,-85,-75,-77,-81,-81,-77,-75,-71,-85,-85
