,X,Y,"""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
15931,1,0,-67,-74,-72,-76,-54,-65,-73,-72,-65,-71,-72,-81,-73,-72,-78,-85,-80,-77,-72,-65,-97
15932,1,0,-67,-74,-72,-76,-54,-65,-73,-72,-65,-72,-72,-81,-73,-72,-77,-83,-80,-77,-72,-65,-97
15933,1,0,-67,-75,-72,-75,-54,-65,-73,-72,-65,-72,-73,-81,-73,-72,-77,-83,-80,-77,-72,-65,-97
15934,1,0,-67,-75,-72,-75,-54,-65,-73,-72,-65,-72,-73,-81,-73,-72,-77,-84,-80,-77,-72,-65,-97
15935,1,0,-67,-74,-71,-75,-54,-65,-73,-73,-65,-72,-73,-81,-73,-72,-77,-84,-80,-77,-72,-65,-97
15936,1,0,-67,-74,-72,-75,-54,-65,-73,-73,-65,-72,-73,-81,-73,-72,-77,-83,-80,-77,-72,-65,-97
15937,1,0,-67,-74,-72,-75,-53,-67,-73,-73,-65,-72,-73,-81,-73,-72,-77,-85,-80,-77,-72,-65,-97
15938,1,0,-67,-75,-73,-75,-53,-66,-73,-73,-65,-72,-73,-81,-73,-72,-77,-85,-80,-77,-72,-65,-97
15939,1,0,-67,-75,-72,-74,-52,-65,-73,-72,-65,-72,-74,-83,-73,-72,-77,-86,-80,-77,-72,-65,-97
15940,1,0,-67,-75,-72,-75,-52,-65,-73,-72,-65,-72,-73,-82,-73,-72,-77,-86,-80,-77,-72,-65,-97
15941,1,0,-67,-74,-73,-75,-53,-65,-73,-72,-65,-72,-73,-82,-73,-72,-77,-86,-80,-77,-72,-65,-98
15942,1,0,-67,-74,-73,-76,-53,-65,-73,-72,-65,-72,-73,-82,-73,-72,-77,-86,-80,-77,-72,-65,-96
15943,1,0,-67,-74,-73,-76,-53,-65,-73,-72,-65,-72,-73,-81,-73,-72,-77,-86,-80,-77,-72,-96,-80
15944,1,0,-67,-74,-73,-75,-55,-65,-73,-72,-65,-72,-73,-81,-73,-72,-78,-85,-80,-77,-72,-96,-80
15945,1,0,-67,-75,-73,-75,-54,-65,-73,-73,-65,-72,-72,-81,-73,-72,-78,-85,-80,-77,-72,-96,-80
15946,1,0,-67,-74,-73,-75,-53,-65,-73,-72,-65,-72,-72,-81,-73,-72,-78,-84,-79,-77,-72,-96,-80
15947,1,0,-67,-74,-72,-75,-54,-65,-73,-72,-65,-72,-72,-81,-73,-72,-78,-82,-79,-77,-72,-96,-80
15948,1,0,-67,-75,-72,-75,-54,-65,-73,-73,-65,-72,-72,-81,-73,-72,-78,-83,-79,-77,-72,-96,-80
15949,1,0,-67,-75,-73,-74,-54,-65,-73,-73,-65,-72,-74,-81,-77,-72,-78,-82,-79,-77,-73,-96,-79
15950,1,0,-67,-75,-73,-75,-54,-64,-73,-74,-65,-72,-73,-81,-76,-72,-78,-82,-79,-77,-73,-79,-65
15951,1,0,-67,-75,-73,-75,-54,-65,-73,-73,-65,-72,-73,-82,-75,-72,-78,-83,-79,-77,-73,-79,-65
15952,1,0,-67,-74,-73,-76,-54,-65,-73,-73,-65,-72,-73,-81,-73,-72,-78,-83,-81,-77,-72,-79,-65
15953,1,0,-67,-74,-72,-77,-53,-65,-73,-73,-65,-72,-73,-81,-73,-72,-78,-83,-81,-77,-72,-79,-65
15954,1,0,-67,-75,-72,-77,-53,-65,-73,-73,-65,-72,-72,-81,-73,-72,-78,-83,-80,-77,-72,-79,-65
15955,1,0,-67,-75,-72,-77,-53,-65,-73,-72,-65,-72,-72,-81,-73,-72,-78,-83,-80,-77,-72,-79,-65
15956,1,0,-67,-75,-72,-76,-52,-65,-73,-73,-65,-72,-72,-80,-73,-72,-77,-83,-80,-77,-72,-79,-65
15957,1,0,-67,-75,-72,-77,-52,-65,-73,-73,-65,-72,-72,-80,-73,-72,-77,-83,-80,-77,-72,-79,-65
15958,1,0,-67,-74,-72,-77,-56,-65,-73,-73,-65,-72,-72,-80,-73,-72,-77,-83,-80,-77,-72,-79,-65
15959,1,0,-67,-74,-72,-77,-55,-65,-73,-73,-65,-72,-72,-82,-78,-71,-77,-84,-80,-77,-72,-79,-65
15960,1,0,-67,-74,-73,-77,-54,-65,-73,-73,-65,-72,-72,-81,-76,-71,-77,-85,-80,-77,-72,-79,-65
15961,1,0,-67,-74,-73,-76,-54,-65,-74,-73,-65,-72,-72,-81,-75,-71,-77,-84,-80,-77,-72,-79,-65
15962,1,0,-67,-74,-73,-76,-54,-65,-73,-73,-65,-72,-72,-81,-75,-71,-77,-83,-80,-77,-72,-79,-65
15963,1,0,-67,-73,-73,-77,-54,-65,-73,-73,-65,-72,-72,-81,-75,-71,-77,-83,-80,-76,-72,-79,-65
15964,1,0,-67,-74,-72,-77,-54,-65,-73,-73,-65,-72,-72,-81,-75,-71,-77,-83,-80,-76,-72,-79,-65
15965,1,0,-67,-75,-72,-77,-54,-65,-73,-73,-65,-72,-72,-81,-74,-71,-77,-83,-80,-76,-72,-79,-65
15966,1,0,-67,-74,-73,-76,-54,-65,-73,-73,-65,-72,-72,-81,-74,-71,-77,-83,-80,-76,-72,-79,-65
15967,1,0,-67,-74,-73,-77,-54,-65,-73,-73,-65,-72,-72,-81,-74,-71,-76,-83,-80,-77,-72,-79,-65
15968,1,0,-67,-74,-73,-77,-54,-65,-72,-72,-65,-72,-72,-81,-75,-71,-76,-84,-80,-77,-72,-79,-65
15969,1,0,-67,-73,-74,-77,-54,-65,-72,-72,-65,-72,-72,-81,-74,-71,-76,-85,-80,-77,-72,-79,-65
15970,1,0,-67,-74,-73,-77,-54,-65,-72,-72,-65,-72,-72,-81,-74,-71,-76,-86,-80,-77,-72,-79,-65
15971,1,0,-67,-74,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-73,-71,-76,-86,-80,-77,-73,-79,-65
15972,1,0,-67,-76,-73,-77,-58,-65,-73,-72,-65,-72,-72,-81,-73,-71,-76,-86,-80,-77,-73,-79,-65
15973,1,0,-67,-76,-72,-77,-56,-65,-73,-72,-65,-72,-74,-81,-73,-71,-76,-84,-80,-77,-73,-79,-65
15974,1,0,-67,-75,-72,-77,-54,-67,-73,-72,-65,-72,-73,-81,-73,-71,-77,-83,-80,-76,-73,-79,-65
15975,1,0,-67,-74,-72,-76,-53,-67,-73,-72,-65,-72,-73,-79,-73,-71,-77,-83,-80,-77,-73,-79,-65
15976,1,0,-67,-74,-72,-76,-53,-66,-73,-72,-65,-72,-73,-79,-73,-71,-77,-83,-80,-77,-73,-79,-65
15977,1,0,-67,-74,-72,-75,-53,-65,-73,-72,-65,-72,-73,-79,-73,-71,-77,-81,-80,-77,-73,-79,-65
15978,1,0,-67,-74,-71,-76,-54,-65,-73,-72,-65,-72,-73,-79,-73,-71,-77,-83,-80,-77,-73,-79,-65
15979,1,0,-67,-74,-71,-76,-53,-65,-73,-72,-65,-72,-73,-79,-73,-71,-77,-84,-80,-76,-73,-79,-65
15980,1,0,-67,-74,-71,-76,-53,-65,-73,-72,-65,-72,-72,-79,-73,-71,-77,-85,-80,-76,-73,-79,-65
15981,1,0,-67,-74,-71,-76,-53,-65,-73,-72,-65,-72,-72,-79,-73,-71,-77,-85,-80,-77,-73,-79,-65
15982,1,0,-67,-75,-71,-77,-53,-65,-73,-72,-65,-72,-72,-79,-72,-71,-77,-87,-80,-77,-73,-79,-65
15983,1,0,-67,-75,-72,-77,-53,-65,-73,-72,-65,-72,-72,-79,-72,-71,-76,-87,-80,-77,-73,-79,-65
15984,1,0,-67,-74,-72,-77,-53,-65,-73,-72,-65,-72,-72,-79,-72,-71,-76,-87,-80,-77,-73,-79,-65
15985,1,0,-67,-75,-73,-77,-53,-65,-73,-72,-65,-72,-72,-83,-72,-71,-76,-86,-80,-77,-73,-79,-65
15986,1,0,-67,-74,-73,-77,-53,-65,-73,-72,-64,-72,-72,-84,-72,-71,-76,-85,-80,-77,-73,-79,-65
15987,1,0,-67,-75,-73,-77,-53,-64,-73,-72,-65,-72,-72,-82,-72,-71,-76,-85,-80,-77,-73,-79,-65
15988,1,0,-67,-75,-72,-77,-53,-64,-73,-72,-65,-72,-72,-81,-72,-71,-77,-85,-80,-76,-73,-79,-65
15989,1,0,-67,-75,-72,-77,-53,-64,-73,-72,-65,-72,-72,-81,-72,-71,-77,-85,-80,-76,-72,-79,-65
15990,1,0,-67,-76,-73,-77,-53,-64,-72,-72,-65,-72,-72,-81,-72,-71,-77,-84,-80,-77,-72,-79,-65
15991,1,0,-67,-77,-73,-77,-53,-64,-72,-73,-65,-72,-72,-83,-72,-71,-77,-84,-80,-77,-73,-79,-65
15992,1,0,-67,-76,-73,-77,-53,-64,-72,-73,-65,-72,-72,-82,-72,-71,-77,-84,-80,-77,-73,-79,-65
15993,1,0,-67,-75,-73,-77,-53,-65,-73,-73,-70,-72,-72,-81,-72,-71,-77,-84,-80,-77,-73,-79,-65
15994,1,0,-67,-75,-73,-77,-53,-65,-73,-73,-69,-72,-72,-81,-72,-71,-77,-83,-80,-77,-73,-79,-65
15995,1,0,-67,-75,-73,-77,-53,-65,-73,-73,-68,-72,-72,-81,-72,-71,-77,-83,-80,-77,-73,-79,-65
15996,1,0,-67,-74,-72,-76,-53,-65,-73,-72,-67,-72,-72,-81,-72,-71,-77,-81,-80,-77,-73,-79,-65
15997,1,0,-67,-74,-73,-77,-53,-65,-73,-73,-67,-72,-72,-81,-72,-71,-76,-81,-80,-77,-73,-79,-65
15998,1,0,-67,-74,-74,-76,-52,-65,-73,-73,-67,-72,-72,-81,-73,-71,-77,-81,-80,-77,-73,-79,-65
15999,1,0,-67,-74,-74,-76,-52,-65,-73,-73,-67,-72,-72,-81,-73,-71,-77,-81,-80,-77,-73,-79,-65
16000,1,0,-67,-74,-73,-77,-52,-65,-73,-73,-67,-72,-72,-82,-74,-71,-77,-82,-80,-76,-73,-79,-65
16001,1,0,-67,-74,-72,-77,-52,-68,-73,-73,-66,-72,-72,-82,-73,-71,-77,-82,-80,-77,-73,-79,-65
16002,1,0,-67,-74,-72,-76,-53,-67,-73,-73,-66,-72,-72,-81,-73,-71,-77,-81,-80,-77,-72,-79,-65
16003,1,0,-67,-75,-72,-76,-53,-66,-73,-73,-66,-72,-72,-81,-73,-71,-77,-81,-80,-77,-72,-79,-65
16004,1,0,-67,-75,-72,-76,-53,-66,-73,-73,-66,-72,-72,-81,-73,-71,-77,-83,-80,-77,-72,-79,-65
16005,1,0,-67,-75,-72,-76,-53,-65,-73,-73,-66,-72,-74,-81,-73,-71,-77,-83,-80,-77,-72,-79,-65
16006,1,0,-67,-75,-72,-76,-54,-65,-73,-73,-66,-72,-74,-81,-73,-71,-77,-82,-80,-77,-72,-79,-65
16007,1,0,-67,-75,-72,-76,-54,-65,-73,-73,-66,-72,-73,-81,-73,-71,-76,-82,-80,-77,-72,-79,-65
16008,1,0,-67,-75,-72,-77,-54,-64,-73,-73,-66,-72,-73,-81,-73,-71,-76,-81,-80,-77,-72,-79,-65
16009,1,0,-67,-74,-72,-77,-54,-64,-73,-73,-66,-72,-73,-81,-72,-71,-77,-81,-80,-76,-72,-79,-65
16010,1,0,-67,-74,-72,-76,-54,-64,-73,-73,-66,-72,-74,-81,-72,-71,-77,-81,-80,-77,-72,-79,-65
16011,1,0,-67,-75,-72,-76,-54,-64,-73,-72,-66,-72,-74,-81,-72,-71,-77,-81,-80,-75,-72,-79,-65
16012,1,0,-67,-75,-72,-76,-54,-64,-73,-72,-66,-72,-74,-81,-72,-71,-77,-81,-80,-76,-72,-79,-65
16013,1,0,-67,-76,-72,-77,-54,-67,-73,-72,-66,-72,-74,-82,-72,-71,-77,-81,-80,-76,-72,-79,-65
16014,1,0,-67,-76,-72,-77,-54,-66,-73,-72,-65,-72,-73,-82,-72,-71,-76,-82,-80,-76,-73,-79,-65
16015,1,0,-67,-75,-72,-76,-53,-67,-74,-72,-65,-72,-73,-81,-72,-71,-77,-82,-80,-76,-73,-79,-65
16016,1,0,-67,-75,-72,-77,-53,-66,-73,-72,-65,-72,-73,-81,-72,-71,-77,-82,-80,-76,-73,-79,-65
16017,1,0,-67,-75,-72,-77,-53,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-82,-80,-77,-73,-79,-65
16018,1,0,-67,-75,-71,-76,-52,-65,-74,-72,-64,-72,-72,-81,-72,-71,-77,-82,-80,-77,-73,-79,-65
16019,1,0,-67,-74,-71,-77,-52,-65,-74,-72,-65,-72,-72,-81,-72,-71,-77,-82,-80,-77,-73,-79,-65
16020,1,0,-67,-73,-71,-77,-52,-65,-74,-72,-65,-72,-72,-81,-72,-71,-77,-81,-80,-77,-73,-79,-65
16021,1,0,-68,-74,-71,-77,-52,-68,-73,-72,-65,-72,-72,-81,-72,-71,-76,-82,-80,-77,-73,-79,-65
16022,1,0,-67,-74,-71,-77,-52,-68,-73,-72,-65,-72,-72,-81,-72,-71,-76,-82,-80,-77,-73,-79,-65
16023,1,0,-67,-74,-73,-77,-52,-69,-73,-72,-65,-72,-74,-81,-72,-71,-76,-82,-80,-77,-73,-79,-65
16024,1,0,-67,-74,-73,-77,-52,-66,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-76,-73,-79,-65
16025,1,0,-67,-74,-73,-77,-53,-66,-75,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-76,-73,-79,-65
16026,1,0,-67,-74,-73,-76,-53,-65,-74,-73,-72,-72,-73,-81,-72,-71,-77,-82,-80,-76,-73,-79,-65
16027,1,0,-67,-74,-73,-76,-52,-65,-73,-73,-71,-72,-73,-81,-72,-71,-77,-81,-80,-76,-73,-79,-65
16028,1,0,-67,-74,-73,-76,-53,-65,-73,-73,-69,-72,-73,-81,-72,-71,-77,-82,-80,-76,-73,-79,-65
16029,1,0,-67,-74,-73,-76,-53,-65,-73,-73,-68,-72,-73,-80,-72,-71,-77,-82,-80,-77,-73,-79,-65
16030,1,0,-67,-74,-73,-77,-53,-65,-73,-73,-68,-72,-72,-80,-72,-71,-77,-82,-80,-77,-72,-79,-65
16031,1,0,-67,-74,-72,-77,-53,-65,-73,-73,-67,-72,-72,-80,-72,-71,-77,-82,-80,-77,-72,-79,-65
16032,1,0,-67,-73,-72,-77,-53,-65,-73,-74,-67,-72,-72,-80,-72,-71,-77,-81,-80,-77,-72,-79,-65
16033,1,0,-67,-73,-72,-77,-53,-65,-73,-74,-67,-72,-72,-80,-72,-71,-77,-83,-80,-77,-72,-79,-65
16034,1,0,-67,-73,-72,-77,-53,-65,-73,-73,-67,-72,-72,-80,-72,-71,-77,-84,-80,-77,-72,-79,-65
16035,1,0,-67,-74,-72,-77,-53,-65,-73,-73,-67,-72,-75,-80,-72,-71,-77,-83,-80,-77,-72,-78,-65
16036,1,0,-67,-75,-72,-77,-53,-65,-73,-73,-67,-72,-73,-80,-72,-71,-77,-83,-80,-77,-72,-79,-65
16037,1,0,-67,-75,-72,-77,-52,-65,-75,-73,-71,-73,-73,-80,-72,-71,-77,-83,-80,-77,-72,-79,-65
16038,1,0,-67,-74,-72,-77,-55,-65,-74,-73,-69,-73,-73,-81,-72,-71,-77,-83,-80,-77,-72,-79,-65
16039,1,0,-67,-75,-72,-77,-54,-64,-73,-73,-68,-74,-73,-81,-72,-71,-77,-82,-80,-77,-72,-79,-65
16040,1,0,-67,-76,-72,-77,-54,-66,-73,-73,-67,-73,-73,-81,-72,-71,-77,-82,-80,-77,-72,-79,-65
16041,1,0,-67,-76,-73,-77,-54,-65,-76,-73,-67,-73,-73,-81,-72,-71,-77,-83,-80,-77,-72,-79,-65
16042,1,0,-67,-76,-73,-77,-54,-65,-75,-72,-67,-73,-73,-81,-72,-71,-77,-83,-80,-77,-72,-79,-65
16043,1,0,-67,-77,-73,-76,-54,-65,-74,-72,-67,-73,-73,-81,-72,-71,-77,-83,-80,-77,-72,-79,-65
16044,1,0,-67,-77,-72,-76,-53,-65,-74,-72,-66,-72,-73,-81,-72,-71,-77,-84,-80,-77,-72,-79,-65
16045,1,0,-67,-75,-72,-75,-54,-65,-74,-73,-66,-72,-74,-81,-74,-71,-77,-84,-81,-77,-72,-79,-65
16046,1,0,-67,-75,-72,-75,-54,-65,-73,-73,-66,-72,-73,-81,-73,-71,-77,-82,-81,-76,-72,-79,-65
16047,1,0,-67,-74,-72,-75,-54,-65,-73,-73,-66,-72,-73,-82,-73,-71,-77,-82,-81,-76,-72,-79,-65
16048,1,0,-67,-74,-72,-74,-54,-65,-73,-73,-66,-72,-73,-82,-73,-71,-77,-82,-81,-76,-72,-79,-65
16049,1,0,-67,-75,-72,-74,-54,-65,-73,-73,-66,-72,-73,-82,-73,-71,-77,-81,-81,-76,-72,-79,-65
16050,1,0,-67,-75,-72,-75,-53,-65,-73,-73,-66,-72,-73,-81,-73,-71,-77,-84,-81,-76,-72,-79,-65
16051,1,0,-67,-75,-72,-74,-53,-65,-73,-73,-66,-72,-73,-81,-73,-71,-77,-83,-81,-77,-72,-65,-79
16052,1,0,-67,-74,-72,-75,-53,-65,-73,-73,-66,-72,-73,-81,-73,-71,-76,-83,-81,-77,-72,-65,-79
16053,1,0,-67,-74,-72,-74,-53,-65,-73,-72,-66,-72,-76,-81,-73,-71,-77,-83,-80,-77,-72,-65,-79
16054,1,0,-67,-74,-73,-75,-54,-65,-73,-72,-66,-72,-73,-81,-72,-71,-77,-82,-80,-77,-72,-65,-79
16055,1,0,-67,-74,-73,-75,-53,-65,-73,-72,-66,-72,-73,-81,-72,-71,-77,-82,-80,-76,-72,-65,-95
16056,1,0,-67,-74,-73,-75,-53,-64,-73,-72,-66,-72,-73,-83,-72,-71,-77,-80,-80,-76,-72,-65,-95
16057,1,0,-67,-74,-73,-75,-54,-64,-73,-72,-66,-72,-73,-81,-72,-71,-77,-84,-80,-77,-72,-65,-95
16058,1,0,-67,-73,-74,-76,-53,-64,-73,-72,-66,-72,-73,-81,-72,-71,-77,-84,-80,-77,-72,-65,-93
16059,1,0,-67,-74,-73,-76,-53,-64,-74,-72,-66,-72,-74,-81,-72,-71,-77,-86,-80,-77,-72,-65,-93
16060,1,0,-67,-75,-73,-76,-53,-65,-73,-73,-65,-72,-74,-81,-72,-71,-77,-85,-80,-77,-72,-65,-93
16061,1,0,-67,-75,-73,-76,-52,-65,-73,-73,-65,-72,-74,-81,-72,-71,-77,-85,-80,-77,-72,-65,-93
16062,1,0,-67,-74,-72,-77,-52,-65,-73,-72,-65,-72,-74,-81,-72,-71,-77,-83,-80,-77,-72,-65,-93
16063,1,0,-67,-74,-72,-77,-52,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-77,-72,-65,-93
16064,1,0,-67,-74,-72,-77,-52,-65,-73,-72,-65,-72,-74,-81,-72,-71,-77,-83,-80,-77,-72,-65,-93
16065,1,0,-67,-73,-72,-77,-52,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-76,-72,-65,-94
16066,1,0,-67,-73,-72,-76,-53,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-77,-72,-65,-95
16067,1,0,-67,-73,-72,-77,-53,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-77,-72,-65,-95
16068,1,0,-67,-74,-72,-77,-55,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-77,-72,-65,-95
16069,1,0,-67,-75,-72,-77,-55,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-77,-72,-65,-95
16070,1,0,-67,-74,-72,-77,-54,-64,-73,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-77,-72,-65,-95
16071,1,0,-67,-74,-72,-77,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-84,-80,-77,-72,-65,-95
16072,1,0,-67,-75,-72,-76,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-84,-80,-77,-72,-65,-95
16073,1,0,-67,-75,-71,-77,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-86,-80,-77,-72,-65,-95
16074,1,0,-67,-75,-72,-77,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-86,-80,-77,-72,-65,-95
16075,1,0,-67,-75,-71,-77,-54,-65,-73,-72,-65,-72,-73,-83,-72,-71,-77,-86,-80,-77,-73,-65,-95
16076,1,0,-67,-75,-71,-77,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-86,-80,-77,-73,-65,-95
16077,1,0,-67,-75,-71,-76,-54,-66,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-77,-73,-65,-95
16078,1,0,-67,-74,-72,-76,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-77,-73,-65,-95
16079,1,0,-67,-74,-73,-76,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-83,-80,-77,-73,-65,-95
16080,1,0,-67,-74,-74,-76,-54,-67,-73,-72,-65,-72,-72,-81,-72,-71,-77,-82,-80,-77,-73,-65,-95
16081,1,0,-67,-74,-74,-75,-54,-66,-73,-72,-65,-72,-72,-81,-72,-71,-77,-83,-80,-77,-73,-65,-95
16082,1,0,-67,-74,-73,-74,-54,-66,-73,-72,-65,-72,-72,-81,-72,-71,-77,-82,-80,-77,-73,-65,-95
16083,1,0,-67,-75,-73,-75,-54,-65,-74,-72,-65,-72,-72,-81,-72,-71,-78,-82,-80,-77,-73,-65,-96
16084,1,0,-67,-74,-73,-75,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-82,-80,-77,-73,-65,-96
16085,1,0,-67,-74,-73,-75,-54,-65,-73,-73,-65,-72,-72,-81,-72,-71,-78,-82,-80,-77,-73,-65,-96
16086,1,0,-67,-74,-73,-75,-54,-66,-73,-73,-65,-72,-72,-83,-72,-71,-78,-83,-79,-77,-73,-65,-96
16087,1,0,-67,-73,-74,-76,-54,-65,-73,-73,-65,-72,-72,-82,-72,-71,-78,-83,-81,-77,-73,-65,-96
16088,1,0,-67,-73,-73,-76,-54,-65,-73,-72,-65,-72,-72,-82,-72,-71,-78,-84,-81,-77,-73,-65,-96
16089,1,0,-67,-75,-73,-76,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-85,-81,-77,-73,-65,-96
16090,1,0,-67,-74,-73,-77,-54,-65,-74,-72,-65,-72,-72,-81,-72,-71,-78,-85,-80,-77,-73,-65,-96
16091,1,0,-67,-75,-73,-76,-54,-65,-73,-72,-65,-72,-72,-82,-72,-71,-78,-84,-80,-77,-73,-65,-96
16092,1,0,-67,-75,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-85,-80,-77,-72,-65,-96
16093,1,0,-67,-77,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-85,-80,-77,-72,-65,-96
16094,1,0,-67,-77,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-86,-80,-77,-72,-65,-96
16095,1,0,-67,-77,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-78,-85,-80,-77,-72,-65,-96
16096,1,0,-67,-77,-74,-77,-54,-65,-73,-72,-65,-72,-72,-81,-72,-71,-77,-84,-80,-77,-72,-65,-97
16097,1,0,-67,-77,-74,-77,-54,-65,-73,-72,-65,-72,-74,-81,-72,-71,-77,-84,-80,-77,-72,-65,-97
16098,1,0,-67,-76,-73,-76,-54,-65,-73,-72,-65,-72,-73,-81,-72,-71,-77,-85,-80,-77,-73,-65,-97
16099,1,0,-67,-74,-73,-77,-54,-65,-73,-72,-65,-72,-72,-81,-77,-71,-77,-84,-80,-77,-73,-65,-97
16100,1,0,-67,-75,-72,-77,-54,-65,-73,-72,-65,-72,-72,-81,-75,-71,-78,-82,-80,-77,-73,-65,-97
16101,1,0,-67,-76,-72,-77,-54,-65,-73,-72,-65,-72,-72,-81,-74,-72,-78,-82,-80,-77,-73,-65,-97
16102,1,0,-67,-76,-71,-77,-54,-66,-73,-72,-65,-72,-72,-79,-74,-72,-78,-83,-80,-76,-73,-65,-97
16103,1,0,-67,-74,-71,-77,-53,-65,-74,-72,-65,-72,-72,-79,-74,-72,-78,-84,-81,-76,-73,-65,-97
16104,1,0,-67,-74,-72,-76,-53,-65,-74,-72,-65,-72,-72,-79,-73,-72,-77,-84,-81,-76,-73,-65,-97
16105,1,0,-67,-74,-72,-77,-53,-65,-73,-72,-65,-72,-72,-79,-73,-72,-77,-85,-82,-76,-73,-65,-97
16106,1,0,-67,-74,-72,-77,-53,-65,-73,-72,-65,-72,-72,-79,-73,-72,-76,-85,-81,-76,-73,-65,-95
16107,1,0,-67,-75,-72,-77,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-76,-85,-81,-76,-74,-65,-95
16108,1,0,-67,-74,-72,-77,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-76,-86,-81,-77,-74,-65,-96
16109,1,0,-67,-73,-72,-76,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-86,-80,-77,-73,-65,-96
16110,1,0,-67,-73,-72,-76,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-85,-80,-77,-73,-65,-96
16111,1,0,-67,-75,-72,-76,-53,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-83,-80,-77,-73,-65,-96
16112,1,0,-67,-75,-71,-76,-53,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-83,-80,-77,-73,-65,-96
16113,1,0,-67,-75,-72,-76,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-83,-80,-77,-73,-65,-96
16114,1,0,-67,-75,-72,-76,-52,-65,-72,-72,-65,-72,-72,-79,-73,-72,-77,-85,-80,-77,-73,-65,-95
16115,1,0,-67,-75,-72,-76,-53,-65,-72,-72,-65,-72,-72,-81,-72,-72,-77,-83,-80,-77,-73,-65,-95
16116,1,0,-67,-76,-72,-76,-53,-64,-72,-72,-65,-72,-72,-81,-72,-72,-77,-83,-80,-76,-73,-65,-96
16117,1,0,-67,-76,-72,-76,-53,-64,-72,-72,-65,-72,-72,-81,-72,-72,-77,-84,-80,-76,-73,-65,-96
16118,1,0,-67,-76,-72,-76,-53,-65,-72,-73,-65,-72,-72,-81,-72,-72,-77,-83,-80,-76,-73,-65,-95
16119,1,0,-67,-76,-73,-76,-52,-65,-72,-73,-65,-72,-72,-81,-72,-72,-77,-83,-80,-76,-74,-65,-94
16120,1,0,-67,-77,-73,-76,-52,-65,-73,-72,-65,-72,-72,-81,-72,-72,-77,-83,-81,-76,-74,-65,-94
16121,1,0,-67,-74,-73,-76,-53,-65,-73,-72,-65,-72,-72,-81,-72,-72,-77,-85,-81,-75,-74,-94,-83
16122,1,0,-67,-74,-74,-76,-53,-65,-73,-72,-65,-72,-72,-81,-73,-72,-77,-85,-80,-76,-74,-93,-83
